	ss34	ss32	ss33	ss26	ss31	ss17	ss19	ss30	ss25	ss18	ss11	ss24	ss23	ss28	ss22	ss21	ss20	ss27	ss8	ss15	ss14	ss29	ss16	ss7	ss4	ss13	ss12	ss3	ss5	ss2	ss6	ss10	ss1	ss9	label	IntronRet
e3142cf7-334f-4f34-a5da-53ffa4e1ba33	0.6825396825396826	0.8222222222222222	0.9375	0.9333333333333332	0.9047619047619048	0.975609756097561	0.9615384615384616	1.0	0.9655172413793104	1.0	0.926829268292683	0.9333333333333332	0.9655172413793104	1.0	0.9655172413793104	1.0	0.9629629629629628	1.0	0.9722222222222222	0.9629629629629628	0.9642857142857144	1.0	1.0	1.0	1.0	0.9642857142857144	1.0	0.9722222222222222	0.945945945945946	1.0	1.0	1.0	1.0	1.0	Tumor	0.591504649196957
ea1ff936-0327-419f-b104-008511b8af5d	0.7636363636363637	0.7959183673469388	0.9662921348314608	0.9696969696969696	0.9545454545454546	1.0	0.984126984126984	1.0	0.9696969696969696	1.0	0.9333333333333332	1.0	1.0	0.975609756097561	1.0	1.0	1.0	0.975609756097561	1.0	0.9516129032258064	0.9666666666666668	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.502216592780241
e17707f9-a0db-473f-9dc6-608b62e74689	0.7313432835820896	0.8135593220338984	0.847457627118644	0.95	0.8909090909090909	0.9302325581395348	0.981132075471698	0.8947368421052632	0.95	0.9454545454545454	0.979591836734694	0.9655172413793104	1.0	0.9642857142857144	1.0	1.0	1.0	0.9642857142857144	0.9583333333333334	0.976470588235294	0.976470588235294	0.9629629629629628	1.0	0.9791666666666666	0.9791666666666666	0.988095238095238	1.0	1.0	0.9791666666666666	1.0	1.0	1.0	1.0	1.0	Tumor	0.647875108412836
61ad862c-0bd2-4fcd-a9e1-f42e8099bd81	0.675	0.8076923076923077	0.8225806451612904	0.9672131147540984	0.8701298701298701	0.8648648648648649	0.9402985074626866	0.9710144927536232	0.9672131147540984	0.984375	1.0	0.9516129032258064	0.9833333333333332	0.9714285714285714	0.9833333333333332	1.0	0.984126984126984	0.9714285714285714	0.9285714285714286	1.0	1.0	0.9852941176470588	1.0	0.9285714285714286	1.0	1.0	0.9090909090909092	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.691273247496423
aae57dd0-eae8-48b0-855f-2cd17c9f524d	0.7647058823529411	0.8857142857142857	0.92	0.9230769230769232	0.9411764705882352	0.96875	0.9230769230769232	0.8333333333333334	1.0	0.8333333333333334	0.8888888888888888	1.0	0.9545454545454546	1.0	1.0	1.0	1.0	1.0	0.92	1.0	0.9375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9629629629629628	0.9615384615384616	1.0	1.0	1.0	Tumor	0.615160349854227
691c297b-b48d-4e65-84d4-cb4fcdf03fc0	0.6986301369863014	0.8441558441558441	0.875	0.9482758620689656	0.943661971830986	0.979591836734694	0.9636363636363636	0.984375	0.9482758620689656	0.9814814814814816	0.972972972972973	0.9821428571428572	1.0	1.0	1.0	0.9821428571428572	1.0	1.0	0.9705882352941176	0.9523809523809524	1.0	1.0	0.9827586206896552	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9714285714285714	1.0	Tumor	0.538145271813613
df6af593-6a85-4f5f-8dbe-c32df5a85ef6	0.7289719626168224	0.7974683544303798	0.8928571428571429	0.9571428571428572	0.8375	0.9130434782608696	0.8181818181818182	0.9722222222222222	0.9722222222222222	0.873015873015873	0.9850746268656716	0.9857142857142858	0.9855072463768116	1.0	0.9714285714285714	1.0	0.984375	1.0	1.0	0.988095238095238	0.9759036144578314	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.49530646051905
e22c6b51-c27e-468f-883c-f71918330eb0	0.7070707070707071	0.7692307692307693	0.7954545454545454	0.875	0.8372093023255814	0.926829268292683	0.9629629629629628	0.9420289855072465	0.8888888888888888	0.9807692307692308	0.9574468085106383	0.918032786885246	1.0	0.9838709677419356	1.0	0.9814814814814816	0.9807692307692308	0.9838709677419356	1.0	0.9491525423728814	0.9682539682539684	0.9846153846153848	0.925925925925926	1.0	0.9787234042553192	0.9838709677419356	0.9838709677419356	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.625524398321925
628501d9-94e5-440e-b39f-df0e3ea09986	0.6739130434782609	0.7857142857142857	0.9032258064516128	0.9411764705882352	0.9444444444444444	0.9736842105263158	0.9411764705882352	1.0	0.9411764705882352	1.0	0.8913043478260869	1.0	0.9696969696969696	0.9393939393939394	0.9696969696969696	1.0	1.0	0.9393939393939394	0.975	0.9767441860465116	1.0	0.967741935483871	1.0	0.975	1.0	1.0	1.0	0.975609756097561	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	Tumor	0.482319209939471
5cc4350c-416e-4f2c-be73-12af68ad1ee4	0.7195121951219512	0.8103448275862069	0.90625	0.8979591836734694	0.9056603773584906	0.9210526315789472	0.9583333333333334	0.9777777777777776	0.9166666666666666	0.9782608695652174	1.0	1.0	1.0	1.0	1.0	0.9347826086956522	1.0	1.0	0.9545454545454546	0.9814814814814816	1.0	1.0	1.0	1.0	1.0	1.0	0.9622641509433962	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.618828176431863
9fb65d01-d51d-4cbb-99f3-a09f5d6c206b	0.7407407407407407	0.8301886792452831	0.8604651162790697	0.7272727272727273	0.9574468085106383	0.9655172413793104	1.0	0.9772727272727272	0.7619047619047619	1.0	0.8333333333333334	0.8857142857142857	0.96875	0.9545454545454546	0.96875	1.0	1.0	0.9767441860465116	1.0	0.9285714285714286	1.0	1.0	0.9523809523809524	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.632820784729586
ef2a6bd9-fe3b-4b67-942c-89f3a34813ad	0.7727272727272727	0.7230769230769231	0.8987341772151899	0.8979591836734694	0.8571428571428571	0.9607843137254902	0.9333333333333332	0.9787234042553192	0.9574468085106383	0.9767441860465116	0.9333333333333332	0.9782608695652174	1.0	0.9574468085106383	1.0	1.0	1.0	0.9574468085106383	1.0	1.0	1.0	1.0	0.94	1.0	1.0	1.0	1.0	0.90625	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.514882837238759
0ef46de9-c9e7-42f0-92bf-c17dc2ede102	0.6428571428571429	0.8235294117647058	0.9428571428571428	0.9285714285714286	0.903846153846154	0.918918918918919	0.975	0.9069767441860463	0.9285714285714286	1.0	0.9130434782608696	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9393939393939394	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.58
0f669396-2dc4-4305-aa35-c6fbd82ee7df	0.7655172413793103	0.8	0.8581560283687943	0.9523809523809524	0.9366197183098592	0.9347826086956522	0.9928571428571428	0.946153846153846	0.9722222222222222	1.0	0.9517241379310344	0.9722222222222222	1.0	1.0	1.0	0.9928057553956836	0.9928571428571428	1.0	0.9722222222222222	0.9855072463768116	0.984924623115578	0.9919354838709676	0.995049504950495	0.986206896551724	1.0	0.9949238578680204	0.9949494949494948	1.0	0.993103448275862	0.9863945578231292	0.9930555555555556	0.9927536231884058	1.0	1.0	Tumor	0.52443729903537
b1d64529-4f34-4644-b0e7-20606827ccd4	0.6895338610378188	0.7296678121420389	0.95593635250918	0.9302325581395348	0.8701986754966887	0.9508196721311476	0.9596491228070176	0.9881154499151104	0.9589905362776026	0.9678571428571427	0.953846153846154	0.9802631578947368	1.0	0.970383275261324	1.0	0.9983193277310924	0.9966101694915256	0.970383275261324	0.9363636363636364	0.889344262295082	0.9642857142857144	1.0	0.9731543624161074	0.9537037037037036	1.0	0.9204545454545454	1.0	1.0	1.0	1.0	1.0	1.0	0.981132075471698	1.0	Tumor	0.54978039843731
d474de4c-c01d-46f5-92a6-7513f7a38eed	0.8717948717948718	0.7368421052631579	0.875	0.88	0.8055555555555556	1.0	0.9545454545454546	1.0	0.9565217391304348	0.9545454545454546	0.9090909090909092	0.9166666666666666	0.9565217391304348	0.9655172413793104	0.9565217391304348	1.0	1.0	1.0	0.8636363636363636	1.0	1.0	1.0	0.925925925925926	0.95	1.0	1.0	0.9565217391304348	1.0	1.0	1.0	0.95	1.0	1.0	1.0	Tumor	0.617805271651426
4fb42c7e-2a7e-4641-ae7c-e92fd9c2be11	0.6451612903225806	0.8888888888888888	0.8518518518518519	0.8214285714285714	0.8888888888888888	0.8333333333333334	0.9615384615384616	1.0	0.8214285714285714	1.0	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	1.0	0.925925925925926	1.0	1.0	1.0	1.0	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.5787728026534
18e5bf73-efdd-4c75-957c-68a94f6cb396	0.6532663316582915	0.7435897435897436	0.9142857142857144	0.9148936170212766	0.8108108108108109	0.9032258064516128	0.967032967032967	0.934065934065934	0.9247311827956988	0.9052631578947368	0.9850746268656716	0.9659090909090908	0.9882352941176472	1.0	0.9882352941176472	0.9883720930232558	1.0	1.0	1.0	0.99009900990099	0.961904761904762	0.988095238095238	0.9866666666666668	1.0	1.0	1.0	1.0	0.9852941176470588	1.0	1.0	1.0	1.0	0.9850746268656716	1.0	Tumor	0.541646605681271
bdba14fb-88aa-43b0-8c25-53948b9935b7	0.7512953367875648	0.8910256410256411	0.8930817610062893	0.8837209302325582	0.935064935064935	0.953846153846154	0.9615384615384616	0.9642857142857144	0.9047619047619048	0.9615384615384616	0.991150442477876	0.9491525423728814	1.0	0.9927536231884058	1.0	0.990990990990991	0.990909090909091	1.0	0.9736842105263158	0.9642857142857144	0.9696969696969696	0.978102189781022	0.9726027397260274	1.0	1.0	0.992248062015504	1.0	1.0	1.0	1.0	1.0	1.0	0.9915254237288136	1.0	Tumor	0.540524949524084
a854c368-6e81-4ade-9ea9-afbee1c4c448	0.6976744186046512	0.8095238095238095	0.8717948717948718	0.8536585365853658	0.8717948717948718	0.7560975609756098	1.0	0.8378378378378378	0.9722222222222222	0.9428571428571428	0.9166666666666666	0.9722222222222222	1.0	1.0	1.0	0.9714285714285714	0.9714285714285714	1.0	0.9347826086956522	0.9787234042553192	0.9272727272727272	0.96875	1.0	0.9565217391304348	1.0	0.8813559322033898	1.0	0.9777777777777776	1.0	0.979591836734694	1.0	1.0	1.0	1.0	Tumor	0.628177641653905
3d1bf8fc-c86b-436e-ab0c-3734af129b09	0.7586206896551724	0.8732394366197183	0.967741935483871	0.868421052631579	0.943661971830986	0.925925925925926	0.9571428571428572	0.9710144927536232	0.9166666666666666	0.9552238805970148	0.945054945054945	0.953846153846154	0.953846153846154	0.9696969696969696	0.953846153846154	0.984126984126984	0.9846153846153848	0.9846153846153848	0.9659090909090908	0.9594594594594594	0.9794520547945206	1.0	0.9857142857142858	0.9883720930232558	0.9882352941176472	0.986206896551724	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.533898305084746
51538db5-edf3-40bc-ae5e-dc9b552e8b53	0.68	0.8552631578947368	0.9375	0.9696969696969696	0.9577464788732394	0.9375	0.9836065573770492	0.9814814814814816	0.9846153846153848	0.967741935483871	0.9090909090909092	0.9411764705882352	0.9846153846153848	0.9636363636363636	0.9846153846153848	0.984375	1.0	0.9636363636363636	0.9743589743589745	0.9827586206896552	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9487179487179488	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.578521173503252
c8e8f4e7-7aae-41f7-9d36-5938d2c2fc04	0.603448275862069	0.8333333333333334	0.8809523809523809	0.8275862068965517	0.92	0.8378378378378378	0.9583333333333334	1.0	0.9230769230769232	0.9583333333333334	0.8260869565217391	0.9230769230769232	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9767441860465116	0.967741935483871	1.0	1.0	1.0	0.9705882352941176	0.9473684210526316	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.647566117286317
91941243-48d2-4416-b104-0affb8c46316	0.8095238095238095	0.9130434782608696	0.9047619047619048	1.0	0.9166666666666666	0.9285714285714286	0.8421052631578947	1.0	1.0	1.0	0.92	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.95	1.0	1.0	1.0	0.951219512195122	0.95	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.488290398126464
acb1bf8e-f597-4f67-b19d-bb737109d9cd	0.5636363636363636	0.8837209302325582	0.9428571428571428	1.0	0.9111111111111112	0.8571428571428571	0.9714285714285714	1.0	1.0	1.0	1.0	0.972972972972973	1.0	1.0	1.0	0.972972972972973	1.0	1.0	0.9583333333333334	1.0	1.0	1.0	1.0	0.9583333333333334	0.9565217391304348	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.635974842767296
5bd46a5d-2390-421c-a7aa-90ba77fed60d	0.8	0.9066666666666666	0.9305555555555556	0.943661971830986	0.9333333333333332	0.9230769230769232	0.9846153846153848	0.9701492537313432	1.0	0.9846153846153848	0.956043956043956	1.0	1.0	1.0	1.0	1.0	0.984375	1.0	0.9743589743589745	0.968	0.9831932773109244	0.9848484848484848	0.9787234042553192	0.987012987012987	0.9873417721518988	1.0	0.9669421487603306	1.0	0.987012987012987	1.0	0.987012987012987	0.9885057471264368	0.9746835443037974	1.0	Tumor	0.581613508442777
723ed50c-2c78-4a3a-9f6e-9f9e8e264f6b	0.7	0.8266666666666667	0.810126582278481	0.8524590163934426	0.8888888888888888	0.8870967741935484	0.979591836734694	0.9824561403508772	0.8983050847457628	0.979591836734694	0.9629629629629628	0.9814814814814816	1.0	0.9818181818181818	1.0	0.9818181818181818	1.0	0.9818181818181818	0.981132075471698	1.0	0.9850746268656716	1.0	1.0	0.9818181818181818	1.0	0.9710144927536232	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.623272633346248
4e3fbf45-1a73-437b-8d85-29aa0c8ac6b0	0.6875	0.92	0.9583333333333334	0.9230769230769232	0.9583333333333334	1.0	1.0	1.0	1.0	1.0	0.9583333333333334	0.8888888888888888	1.0	1.0	1.0	0.9583333333333334	1.0	1.0	0.9090909090909092	0.975609756097561	0.9772727272727272	1.0	0.9615384615384616	1.0	1.0	0.9772727272727272	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.529740518962076
8d1641ea-7552-4d23-9298-094e0056386a	0.7419354838709677	0.76	0.9130434782608696	0.8666666666666667	0.9090909090909092	0.95	0.9285714285714286	1.0	0.9285714285714286	0.9285714285714286	0.7894736842105263	1.0	0.9285714285714286	0.9473684210526316	1.0	1.0	1.0	0.9473684210526316	1.0	0.9555555555555556	0.9555555555555556	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.557707509881423
f4bbad06-fb0c-4064-8a05-18b30a16207a	0.6923076923076923	0.8	1.0	0.9565217391304348	1.0	0.8846153846153846	0.9090909090909092	1.0	0.9565217391304348	0.9523809523809524	1.0	1.0	0.9565217391304348	0.9411764705882352	0.9565217391304348	1.0	1.0	0.9411764705882352	0.8695652173913043	1.0	1.0	0.9375	0.9666666666666668	0.9545454545454546	1.0	0.9565217391304348	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.630580798103516
5ee2f830-f808-4e6c-89c1-6c90859958e1	0.6461538461538462	0.9444444444444444	1.0	0.8909090909090909	0.9629629629629628	1.0	1.0	0.9821428571428572	0.9423076923076924	1.0	0.9444444444444444	0.9607843137254902	0.903846153846154	1.0	0.903846153846154	1.0	1.0	1.0	1.0	0.875	0.84	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.681271064034665
5dc7afc5-90d0-4286-a6f9-c2548f930e35	0.5652173913043478	0.8518518518518519	0.9333333333333332	0.84	0.9230769230769232	0.8	1.0	0.8333333333333334	0.875	1.0	1.0	0.875	0.9545454545454546	0.9523809523809524	0.9545454545454546	1.0	1.0	0.9523809523809524	0.935483870967742	1.0	0.9782608695652174	1.0	1.0	1.0	1.0	0.9782608695652174	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.669074026309002
9c1779d3-6e10-413b-9df9-a9378862d8c4	0.7547169811320755	0.8888888888888888	0.7959183673469388	0.8484848484848485	0.9411764705882352	1.0	0.925925925925926	1.0	0.875	0.8571428571428571	0.7931034482758621	0.8484848484848485	1.0	0.967741935483871	1.0	1.0	1.0	0.967741935483871	1.0	0.9777777777777776	0.9565217391304348	1.0	1.0	1.0	1.0	0.9777777777777776	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.704364728750663
65b4f81a-4439-4d82-ae25-68d63309b053	0.6588235294117647	0.8714285714285714	0.875	0.9607843137254902	0.9041095890410958	0.975	0.8333333333333334	0.9365079365079364	0.9629629629629628	0.9183673469387756	1.0	1.0	0.9622641509433962	0.967741935483871	0.9807692307692308	1.0	0.9444444444444444	0.9836065573770492	1.0	1.0	1.0	0.9833333333333332	0.9090909090909092	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.595238095238095
fefb685b-91fc-4837-b612-73be3c4d941e	0.7246376811594203	0.711864406779661	0.9433962264150944	0.9142857142857144	0.7678571428571429	0.9230769230769232	1.0	1.0	0.9696969696969696	0.8181818181818182	0.925	0.9696969696969696	0.9696969696969696	1.0	0.9696969696969696	1.0	1.0	1.0	0.9696969696969696	0.925925925925926	0.9726027397260274	1.0	1.0	1.0	1.0	0.9726027397260274	1.0	0.9428571428571428	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.598224404986778
22e623b3-2c82-4283-bd28-2cf1777b0179	0.8767123287671232	0.8367346938775511	0.8170731707317073	0.9761904761904762	0.875	0.8378378378378378	0.972972972972973	0.951219512195122	0.9767441860465116	0.9473684210526316	0.9215686274509804	1.0	1.0	1.0	1.0	1.0	0.9761904761904762	1.0	0.8297872340425532	0.9701492537313432	1.0	0.975	1.0	0.9318181818181818	1.0	1.0	0.9833333333333332	1.0	1.0	0.9761904761904762	1.0	1.0	1.0	1.0	Tumor	0.593844601412714
465928c5-ab56-46ff-acb5-76e36c97ebda	0.6190476190476191	0.8333333333333334	0.8666666666666667	1.0	0.9375	1.0	1.0	1.0	1.0	1.0	0.9545454545454546	1.0	0.9411764705882352	1.0	0.9411764705882352	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.92	1.0	1.0	0.9444444444444444	0.9444444444444444	1.0	1.0	1.0	0.9523809523809524	1.0	1.0	1.0	Tumor	0.548591549295775
2e36839f-3155-4e05-9ed3-404522fdb04f	0.7416666666666667	0.8533333333333334	0.8924731182795699	0.9295774647887324	0.943661971830986	1.0	0.9850746268656716	1.0	0.9710144927536232	0.9545454545454546	0.9649122807017544	0.9855072463768116	1.0	1.0	1.0	1.0	0.9692307692307692	1.0	0.9642857142857144	0.9797979797979798	0.931372549019608	1.0	1.0	1.0	1.0	0.979381443298969	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.565412329863891
0b36289c-6835-414d-9f86-4cc4a812af87	0.7279411764705882	0.8181818181818182	0.8319327731092437	0.8970588235294118	0.8909090909090909	0.9846153846153848	0.9344262295081968	0.963855421686747	0.9104477611940298	1.0	0.9270833333333334	0.9836065573770492	1.0	0.9753086419753086	1.0	1.0	1.0	0.9753086419753086	0.9438202247191012	0.9642857142857144	0.9876543209876544	0.9875	0.9770114942528736	0.9883720930232558	1.0	1.0	1.0	1.0	0.9772727272727272	1.0	1.0	1.0	1.0	1.0	Tumor	0.609575897140664
e7a1cdcf-ec99-44fd-a13b-604cf15b2bd4	0.7222222222222222	0.8421052631578947	0.9629629629629628	0.8846153846153846	0.8461538461538461	0.9444444444444444	0.88	1.0	0.92	0.9166666666666666	0.9629629629629628	1.0	1.0	0.9411764705882352	1.0	1.0	0.8888888888888888	0.9411764705882352	0.8571428571428571	0.925925925925926	0.8928571428571429	1.0	0.9090909090909092	0.8695652173913043	1.0	1.0	1.0	1.0	1.0	1.0	0.9090909090909092	1.0	1.0	1.0	Tumor	0.727923211169284
8563d0ce-646e-4992-897d-5634f023ecba	0.7957446808510639	0.7941176470588235	0.964467005076142	0.9166666666666666	0.8489208633093526	1.0	0.8192771084337349	0.9734513274336284	0.9339622641509434	0.8117647058823529	0.9396551724137931	1.0	0.9896907216494846	1.0	0.9896907216494846	1.0	1.0	1.0	0.9787234042553192	0.9836065573770492	0.9887640449438202	0.9912280701754386	0.9836065573770492	1.0	1.0	0.9887640449438202	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.423952375393954
de57eef8-932d-4e4f-a67d-835a87d72116	0.756198347107438	0.8742857142857143	0.9585492227979274	0.8827586206896552	0.9583333333333334	0.9838709677419356	0.9523809523809524	0.9675324675324676	0.9629629629629628	0.9133858267716536	0.9344262295081968	1.0	1.0	0.993103448275862	1.0	1.0	0.984375	0.993103448275862	0.9230769230769232	0.9724770642201837	0.970873786407767	1.0	0.9803921568627452	0.9384615384615383	0.9714285714285714	0.970873786407767	1.0	0.9605263157894736	0.918918918918919	1.0	1.0	1.0	0.970873786407767	1.0	Tumor	0.751286880100439
1ec0a33c-5b2e-4078-8226-48026f7d5c82	0.7734375	0.7603305785123967	0.9541284403669724	0.9622641509433962	0.9207920792079208	1.0	0.9901960784313726	1.0	0.9714285714285714	0.9716981132075472	0.9634146341463414	1.0	1.0	0.9791666666666666	1.0	1.0	0.981132075471698	0.9894736842105264	1.0	1.0	0.991869918699187	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.491046492525053
a8e0466b-d106-44b7-b846-c4fb666715f5	0.7865168539325843	0.85	0.9367088607594936	0.9285714285714286	0.9594594594594594	0.8524590163934426	0.9830508474576272	0.9577464788732394	0.9420289855072465	0.9827586206896552	0.935483870967742	0.9142857142857144	1.0	1.0	1.0	0.9846153846153848	1.0	1.0	0.9516129032258064	0.9789473684210528	0.9702970297029704	0.9857142857142858	0.9753086419753086	1.0	1.0	0.98	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.495421366954214
a455069c-8869-4af8-949c-edfee0a05f51	0.76	0.8	1.0	0.9411764705882352	0.9333333333333332	1.0	1.0	0.9333333333333332	1.0	1.0	1.0	1.0	0.9411764705882352	0.9333333333333332	0.9411764705882352	1.0	1.0	0.9333333333333332	1.0	0.95	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.334219858156028
504f8320-62f8-4205-926a-a54d042d0e98	0.7125984251968503	0.8151658767772512	0.9242424242424242	0.8729281767955801	0.9251336898395722	0.9533333333333334	0.9746835443037974	0.9817073170731708	0.9261363636363636	0.95625	0.908450704225352	0.9364161849710982	0.9937888198757764	0.9642857142857144	1.0	1.0	1.0	0.9759036144578314	0.9572649572649572	0.9737991266375546	0.9954545454545456	0.9817073170731708	0.9877300613496932	0.9741379310344828	0.991150442477876	0.9954545454545456	0.9910313901345292	0.9915254237288136	1.0	0.9917355371900828	1.0	0.9923076923076924	1.0	1.0	Tumor	0.584040832827977
b25117ce-5a14-4b43-bbfe-513b957464d0	0.7346938775510204	0.9210526315789472	0.868421052631579	0.92	0.9230769230769232	1.0	0.96	0.96875	0.9583333333333334	0.9583333333333334	0.9	0.9583333333333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9545454545454546	1.0	1.0	1.0	1.0	0.9473684210526316	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.631993991738641
ce52c9b2-ab83-4efa-8abf-97475dcf892d	0.8324607329842932	0.8010204081632653	0.9248554913294798	0.9219858156028368	0.9230769230769232	0.9527027027027029	1.0	0.9880239520958084	0.9424460431654677	0.953846153846154	0.956140350877193	0.948905109489051	1.0	0.9940828402366864	1.0	0.9921875	0.9765625	0.9941520467836256	0.9514563106796116	0.9876543209876544	0.9938650306748468	1.0	0.9867549668874172	0.9901960784313726	0.9901960784313726	0.9878048780487804	1.0	1.0	1.0	0.9803921568627452	1.0	1.0	1.0	1.0	Tumor	0.565679067349818
ed178c34-0b29-4f65-bdf5-a39969111ca8	0.6588235294117647	0.7413793103448276	0.9649122807017544	0.8269230769230769	0.7857142857142857	1.0	0.8958333333333334	1.0	0.8269230769230769	0.9347826086956522	0.9210526315789472	0.9333333333333332	0.9767441860465116	0.9787234042553192	0.9767441860465116	1.0	0.9347826086956522	0.9787234042553192	0.9743589743589745	0.9473684210526316	0.9696969696969696	1.0	0.9666666666666668	0.9743589743589745	1.0	1.0	0.8888888888888888	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.762721778124391
dbb2f12c-e200-412a-9023-0126d6d69a52	0.8333333333333334	0.9104477611940298	1.0	0.9333333333333332	0.96875	1.0	0.9622641509433962	1.0	0.9661016949152542	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9791666666666666	0.9803921568627452	1.0	0.9666666666666668	1.0	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.454708520179372
1bc678a3-1850-4ab6-874b-d68992fddc7b	0.6767676767676768	0.7721518987341772	0.8961038961038961	0.8947368421052632	0.8589743589743589	0.9629629629629628	0.9787234042553192	1.0	0.9272727272727272	0.9782608695652174	0.9848484848484848	0.9622641509433962	1.0	1.0	1.0	1.0	1.0	1.0	0.9571428571428572	1.0	0.9830508474576272	1.0	0.9827586206896552	0.9571428571428572	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.586778070946936
86538c2f-7f41-4a9b-bea5-f6126772f322	0.7469879518072289	0.6825396825396826	0.921875	0.9565217391304348	0.8269230769230769	1.0	0.9743589743589745	1.0	0.9565217391304348	0.972972972972973	0.9	0.9565217391304348	0.9318181818181818	0.9347826086956522	1.0	1.0	1.0	0.9347826086956522	1.0	0.9166666666666666	0.984126984126984	1.0	0.979591836734694	1.0	1.0	0.984375	0.984375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.572535991140642
1dd10557-4e50-4af0-87c6-b4b3f6fa3a15	0.6954545454545454	0.7524271844660194	0.9080459770114944	0.9191176470588236	0.8784530386740331	0.900990099009901	0.8705035971223022	0.9726027397260274	0.9477611940298508	0.952755905511811	0.967032967032967	0.984375	1.0	0.9929577464788732	1.0	1.0	0.9615384615384616	1.0	0.9878048780487804	0.981132075471698	0.9528301886792452	1.0	0.9923664122137404	1.0	1.0	0.971153846153846	0.9902912621359224	0.9876543209876544	0.9876543209876544	0.9878048780487804	0.9876543209876544	0.9886363636363636	1.0	0.9886363636363636	Tumor	0.692124878470347
a95ecb1b-9dd9-4916-9b73-b967278f3d85	0.8928571428571429	0.8518518518518519	0.8571428571428571	1.0	0.8846153846153846	0.95	0.95	1.0	1.0	1.0	0.9444444444444444	0.9523809523809524	0.9090909090909092	1.0	0.9090909090909092	1.0	0.9473684210526316	1.0	0.9285714285714286	0.9333333333333332	0.9333333333333332	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9285714285714286	1.0	1.0	1.0	Tumor	0.487403100775194
