Gene	aver_adj_r_sq	max_adj_r_sq	mean_cor	cor_value	cor_pvalue	cor_padj_BH
ENSG00000107581.14	0.155759266503448	0.178649010232793	0.339220127986727	-0.984039200994733	2.78518548683218e-07	1.16215690111712e-05
ENSG00000225674.1	0.155721332793248	0.170152696226979	0.29317387814918	-0.900120820845238	0.000385346556704163	0.000771661049726523
ENSG00000145012.15	0.155695923416556	0.16665776709013	0.359235278338589	-0.948620765387056	2.8648182465871e-05	0.000118028066136236
ENSG00000270728.1	0.155657844558048	0.175337433644937	0.337476198252968	-0.946479524203897	3.3642531701731e-05	0.000130936632909675
ENSG00000131375.10	0.155560178401029	0.178424694823894	0.344457201388208	-0.980274779157935	6.46767748152377e-07	1.55924291694481e-05
ENSG00000147050.18	0.155532414691779	0.181656421097718	0.325211454734463	-0.951499987201958	2.28266619607364e-05	0.000102012479297137
ENSG00000171634.19	0.155494911428768	0.172548681610711	0.346683662577162	-0.953688942425121	1.90271923273941e-05	9.15129203115104e-05
ENSG00000188021.9	0.155486632811381	0.173905800329654	0.34430207290399	-0.954932422971763	1.70903837491597e-05	8.59920789072486e-05
ENSG00000145592.14	0.155441951623163	0.17463878847645	0.306822751528772	-0.977527052780871	1.08607006630294e-06	2.01507719886918e-05
ENSG00000099995.19	0.155361056813987	0.175263951473623	0.312832876165859	-0.903604979379365	0.000335778800023069	0.000693082281242829
ENSG00000100211.12	0.155358826555864	0.180687172311911	0.335201091763638	-0.940484389146475	5.10672010697475e-05	0.000173267591743096
ENSG00000197756.10	0.155342162687071	0.173844748863351	0.354625878398593	-0.939201067402661	5.55288195658447e-05	0.000184085373283965
ENSG00000105701.16	0.155316176185232	0.171761575255378	0.322944825881118	-0.888249370304336	0.000594998955980917	0.00108879274562371
ENSG00000132466.20	0.155272321351849	0.171526464293391	0.347129653035179	-0.981173034261403	5.37345536111641e-07	1.47391591748598e-05
ENSG00000213026.4	0.155234095581872	0.197775411537348	0.191661984204683	-0.869227466730295	0.00108945793670077	0.00179218615737519
ENSG00000173113.7	0.155193410809911	0.172867078786932	0.316845487465641	-0.893596121683768	0.000492320686823084	0.000935485023310034
ENSG00000125944.21	0.155147045510144	0.172882996294529	0.319222080846435	-0.981367523142601	5.15604545179634e-07	1.44121969112791e-05
ENSG00000153147.6	0.154994156685518	0.169931439126604	0.336986651875228	-0.975438894543572	1.54565174919953e-06	2.337163267278e-05
ENSG00000115685.15	0.154965544705124	0.176876379448965	0.296327290191792	-0.757246869774315	0.0111991946120984	0.0140169188744583
ENSG00000134255.16	0.154935482299063	0.170936534837892	0.293266112760441	-0.888589975494629	0.000588028541580683	0.00107808141294014
ENSG00000232112.3	0.154919162068135	0.166591157435576	0.361082149373481	-0.878288006788368	0.000826851544117959	0.00142819391808363
ENSG00000080603.17	0.154877493964761	0.165316649708054	0.348900078100276	-0.951261271712111	2.32726108126093e-05	0.00010342750074375
ENSG00000233762.3	0.154781424333771	0.168124773567451	0.32014579546579	-0.979601232099207	7.39133666238812e-07	1.64715884192772e-05
ENSG00000100815.12	0.154756467335331	0.162591667080632	0.335459518854209	-0.840734321408652	0.00231182873988527	0.00342225997070867
ENSG00000042753.12	0.154749446849595	0.178542361012212	0.28683483165133	-0.905248788675815	0.000314095418851213	0.000657637283219727
ENSG00000173681.17	0.154740395884493	0.173768988553652	0.343135330703511	-0.976111223937535	1.38436028392749e-06	2.22701750467023e-05
ENSG00000164715.6	0.154681712070043	0.167908005960357	0.358131597900886	-0.971855806034976	2.65332063239272e-06	3.04319028491325e-05
ENSG00000075539.15	0.154463032238239	0.170089638104731	0.356065096482883	-0.984869512281815	2.25155477720472e-07	1.08323633027293e-05
ENSG00000175573.7	0.154445838350779	0.175616799407941	0.245227497414805	-0.76094509058184	0.0105835115542744	0.0133078049738183
ENSG00000105258.9	0.15440708088702	0.16764610866006	0.307822959992649	-0.959553843254007	1.11493814508669e-05	6.64670478317225e-05
ENSG00000114933.16	0.154399362377785	0.165621088603011	0.341457214369306	-0.974879815124576	1.69011904010937e-06	2.42577633791163e-05
ENSG00000126903.16	0.154368242629126	0.174506453189584	0.303642927573707	-0.944285304009815	3.94022508842673e-05	0.000145113514112523
ENSG00000100201.23	0.154313193454067	0.171852409837551	0.323757102038665	-0.965784875805273	5.75316103530965e-06	4.57811800125258e-05
ENSG00000061676.16	0.154203708284864	0.185356580149407	0.34204366620416	-0.970920368496952	3.02062908723592e-06	3.26559925157354e-05
ENSG00000143774.18	0.154199257176744	0.190779505014991	0.32986269324388	-0.990801876776015	3.09722829510483e-08	6.16533049917029e-06
ENSG00000071889.17	0.15415514069732	0.173285024867284	0.297591404034365	-0.940679823923077	5.04118126005392e-05	0.000171937903687373
ENSG00000085491.17	0.154150817348323	0.178226766251036	0.324203255668016	-0.990426296871167	3.63328728933991e-08	6.52449677359545e-06
ENSG00000047315.17	0.154137205140165	0.165003644518469	0.365413174368054	-0.92905345441304	0.000101681201669086	0.000281393000264586
ENSG00000270307.1	0.154085288903877	0.190864151670041	0.182256318152112	-0.939654844127424	5.39195327507923e-05	0.000180064072664474
ENSG00000130856.18	0.154027267999698	0.158917217699326	0.360094676582247	-0.955958046746556	1.56064680964968e-05	8.12878549909774e-05
ENSG00000229419.1	0.154004018939979	0.177450902925143	0.341440069544486	-0.978525326373267	9.06668402375356e-07	1.81161847232086e-05
ENSG00000180228.14	0.153938559216555	0.16038176099969	0.321860047650618	-0.909595077853584	0.000261718941199341	0.00057044054313909
ENSG00000170471.15	0.153819264045394	0.17084438432327	0.337005226938786	-0.951255826441178	2.32828580635546e-05	0.00010345815523076
ENSG00000224975.1	0.153817615994617	0.167831182190411	0.343901265234491	-0.851775741899199	0.00175889313664509	0.00270001154572621
ENSG00000114302.17	0.153817527745141	0.174499123560413	0.33537661600735	-0.993844817608278	6.23347676333596e-09	4.15874107993894e-06
ENSG00000269486.2	0.153810331851324	0.221512280916443	0.0611991710915423	-0.897838750532326	0.000420592544268425	0.000824605935941275
ENSG00000166783.22	0.153804581679921	0.17131421718795	0.332496511723029	-0.96537027027718	6.03408779135296e-06	4.71461889080691e-05
ENSG00000160633.13	0.153636591869757	0.167793735262158	0.300999536266118	-0.877613689637132	0.00084461272798216	0.00145294087046422
ENSG00000056586.16	0.153621790728253	0.166842145707215	0.335336648376852	-0.982952741966014	3.61979596932253e-07	1.25906123991515e-05
ENSG00000163946.14	0.153523211145975	0.167719656761004	0.335034683772253	-0.983766534338406	2.97946063457805e-07	1.19051229780352e-05
ENSG00000178852.16	0.153413458170634	0.170299175355045	0.325590866384418	-0.952903634830251	2.03314846176595e-05	9.51774087765888e-05
ENSG00000164187.7	0.153371362250706	0.171421708854467	0.334191172103106	-0.98487413562278	2.24881660281281e-07	1.08323633027293e-05
ENSG00000213839.4	0.15332807481634	0.15901096419839	0.320969303386304	-0.940604500270382	5.06636673823821e-05	0.000172435117844588
ENSG00000272444.1	0.153254915843906	0.18308046332345	0.136281578384148	-0.833638054669664	0.00272741793664664	0.00394907921475739
ENSG00000134909.19	0.153230408226329	0.162917479580762	0.364209936286951	-0.971518768264882	2.78158319777739e-06	3.1253095754729e-05
ENSG00000117713.21	0.153141790848921	0.171152251224067	0.334546095041986	-0.952954191600251	2.02455734780923e-05	9.50240349258233e-05
ENSG00000173465.8	0.153090559833257	0.185305946868357	0.354883248551946	-0.96789915043174	4.46905352095177e-06	3.96426352962772e-05
ENSG00000131023.13	0.153034840545045	0.177728259600376	0.353311822178907	-0.962359114339202	8.39197610867592e-06	5.65451496659409e-05
ENSG00000159335.19	0.152981132971905	0.16688028038537	0.313894576617685	-0.948010027146425	3.00123838939504e-05	0.000121572787059993
ENSG00000074603.19	0.152930812021375	0.171532182783736	0.331755584163243	-0.983397768893571	3.25810546783491e-07	1.22036124265598e-05
ENSG00000154518.10	0.152930472535006	0.171644084330476	0.320811591721781	-0.940981805092702	4.94113973444577e-05	0.000169593269227499
ENSG00000109606.13	0.152918182543964	0.171664278196265	0.323066104054945	-0.858058037517157	0.0014909470670245	0.00234427214717908
ENSG00000175595.16	0.152889695931183	0.169229038093156	0.315991085858093	-0.888616686212548	0.000587484449383806	0.00107740364494226
ENSG00000138448.13	0.152871131878438	0.164369171867516	0.349115320261899	-0.983407714372963	3.25034450483242e-07	1.21984678883061e-05
ENSG00000086200.17	0.152834068907602	0.163579170089478	0.325279713963255	-0.985309388379854	2.00198500093592e-07	1.03555627748016e-05
ENSG00000172336.5	0.152824990534662	0.164163301979119	0.339769400455069	-0.976759347755852	1.24110205838709e-06	2.13678479807146e-05
ENSG00000197081.16	0.15282489481157	0.173656221627009	0.338238724620271	-0.941099950289253	4.90240312529324e-05	0.000168686121798526
ENSG00000198399.16	0.152817904735221	0.181306933505651	0.318912996458894	-0.968760723571227	4.01243115723787e-06	3.7543762845685e-05
ENSG00000170144.22	0.15256552654625	0.172866132985486	0.233867330670507	-0.900033296846517	0.000386656898374912	0.000773539194255192
ENSG00000105700.11	0.152528288770755	0.164768136338198	0.338429605592907	-0.964774589613791	6.45542738700193e-06	4.88992590334807e-05
ENSG00000159256.13	0.152527731245954	0.164532037708241	0.34163214998604	-0.969734440881524	3.5392543187324e-06	3.51217815842655e-05
ENSG00000198931.11	0.152482819218405	0.201386763210029	0.347317101007488	-0.987943617884634	9.11064081767735e-08	8.09385556995121e-06
ENSG00000173915.16	0.152455480193288	0.164956581889704	0.311132013253959	-0.884539854304969	0.000674882070929042	0.00120659194980235
ENSG00000168813.17	0.152440392010911	0.169801007221111	0.344127013586207	-0.982625819406318	3.90401808094376e-07	1.28694350495293e-05
ENSG00000258315.5	0.152343077502534	0.171767292080268	0.121160734521833	-0.49604208549249	0.144794786898098	0.154664427407717
ENSG00000001629.10	0.152335169496636	0.187750716489336	0.363949744510585	-0.987442079330833	1.07173962245773e-07	8.60750396184807e-06
ENSG00000070614.15	0.152297528600312	0.163085755012168	0.354348139403869	-0.97484525941136	1.6993669385894e-06	2.43114157629508e-05
ENSG00000162298.19	0.152281018281009	0.176115707271415	0.217411537820312	-0.959532608427094	1.1172525274589e-05	6.64905179491773e-05
ENSG00000130332.15	0.152269545544232	0.175489043356704	0.327099845268414	-0.960648626878479	1.0003691777858e-05	6.25713958665985e-05
ENSG00000171988.20	0.152194017983229	0.176787342999614	0.364850156843693	-0.988297572514419	8.09040038428973e-08	7.93541920094448e-06
ENSG00000138668.20	0.152031161901236	0.177878303554356	0.278796699021383	-0.865503014546947	0.00121326292205379	0.00196662565591578
ENSG00000166436.18	0.151889608870562	0.162071249264901	0.334073970395515	-0.914914464699877	0.000206706335173336	0.000476031805435343
ENSG00000112667.13	0.151888867757897	0.172493322196829	0.317450385123874	-0.956797983319597	1.44643612745169e-05	7.74309897993936e-05
ENSG00000076321.11	0.15179448305457	0.16449390399625	0.333320441079946	-0.930063981464404	9.61301958297258e-05	0.000269851254984344
ENSG00000130313.7	0.1517940417159	0.165318882450616	0.327664413241509	-0.837891009803564	0.00247241540766258	0.00362609186592945
ENSG00000272205.2	0.151776476030426	0.179051941958457	0.0583043610097591	-0.228169344299062	0.526062772701456	0.536732430232547
ENSG00000170242.19	0.151748850121106	0.165469134558568	0.34722015494652	-0.95781450968301	1.31666035648419e-05	7.29664289199121e-05
ENSG00000234498.3	0.151719152270879	0.169841934951153	0.31821797364524	-0.950728421199528	2.4291340485814e-05	0.000106122579007827
ENSG00000160551.12	0.15158351532329	0.16785647848018	0.34285255290328	-0.961203269387758	9.45789531528582e-06	6.06262513053493e-05
ENSG00000088038.20	0.151454266869886	0.166141199898218	0.252816334643507	-0.784308979931183	0.00723165709454599	0.00941644694052455
ENSG00000165671.22	0.151430748619757	0.166257457874745	0.349212530647529	-0.95245986101605	2.10972559008149e-05	9.73164490753389e-05
ENSG00000292277.1	0.151421083171118	0.164854440416144	0.330918636190053	-0.962308442303466	8.43673624619086e-06	5.6735352152427e-05
ENSG00000210151.2	0.151245302648721	0.169211028342504	0.267246427145553	-0.963088308832867	7.7672262979409e-06	5.42318245926243e-05
ENSG00000202358.1	0.151244674384611	0.16667789423822	0.295522732963888	-0.953654900486553	1.9082406449183e-05	9.16923285619033e-05
ENSG00000134852.15	0.15121517661388	0.165306181290173	0.335314054296576	-0.984554215938225	2.44424874062478e-07	1.12679866942803e-05
ENSG00000241360.2	0.151190433894498	0.212002827775088	0.118129905231506	-0.399011186189371	0.253355847294535	0.264881767436831
ENSG00000148337.22	0.151189218376321	0.178773121915254	0.173571880969797	-0.948742081782021	2.83827741940724e-05	0.000117334913002711
ENSG00000170439.8	0.151135328054476	0.224620953646369	0.0604567811422816	-0.525604438825347	0.118686500785803	0.12785539724369
ENSG00000289149.1	0.151032808265523	0.173258232045468	0.137205772489591	-0.543920372628152	0.104099846340415	0.11285826444073
ENSG00000106400.12	0.150993531953581	0.159773201864004	0.327957189736481	-0.904509223487	0.000323719548035839	0.000673224190693708
ENSG00000164031.17	0.150960891272256	0.167800365937877	0.327124022036229	-0.961037950694068	9.61819885458329e-06	6.11757190537125e-05
ENSG00000148358.21	0.150934045035202	0.169024478292183	0.342470233693506	-0.973920927353672	1.96105641795168e-06	2.6117423789271e-05
ENSG00000171421.13	0.150885853723754	0.166212198470043	0.299995311164024	-0.901390389659561	0.000366703541997297	0.000741545914735532
ENSG00000116731.23	0.150830423394261	0.164738229386362	0.325157180777309	-0.98946222407741	5.32686221669131e-08	7.3574839142846e-06
ENSG00000106460.20	0.150793674150194	0.171638702642381	0.325814126861288	-0.963717112969911	7.25687569638109e-06	5.2077862368523e-05
ENSG00000177853.15	0.150713028052203	0.168178890158072	0.339368729773666	-0.890011359313613	0.000559583112757269	0.00103645020410972
ENSG00000213442.5	0.150496301267499	0.182541559994186	0.326979882394812	-0.994790757949912	3.2015390109159e-09	3.60798420748133e-06
ENSG00000184076.13	0.150483249904081	0.167862924407251	0.313326194950152	-0.978065215856729	9.86356570755438e-07	1.89778980636816e-05
ENSG00000276390.1	0.150481277217682	0.166800924945492	0.0328134958207542	-0.650032185907126	0.0418849462855421	0.047720410768039
ENSG00000158417.11	0.150443527015517	0.168969586633925	0.294005221283236	-0.839176515074375	0.00239884772934135	0.00353312716685739
ENSG00000179271.3	0.150397967388487	0.163161124809584	0.314415130769449	-0.957696114758071	1.33131156649143e-05	7.34235744616241e-05
ENSG00000174028.6	0.150363303547963	0.172412587419868	0.320736264534762	-0.958507003247676	1.23335207954937e-05	7.00747834481063e-05
ENSG00000105717.14	0.150304287063794	0.169799374013674	0.0836876389967694	0.543543937433891	0.104387595284131	0.113154336195022
ENSG00000077463.15	0.150228227745319	0.169051192190251	0.330231208644186	-0.982549418824424	3.97277531665543e-07	1.29574563047029e-05
ENSG00000151694.15	0.150171978270028	0.163730880231802	0.318044946345786	-0.966873831630274	5.06166575722037e-06	4.25993651889007e-05
ENSG00000104859.15	0.150158410364554	0.162982950516168	0.311078652321234	-0.894745565660897	0.00047206625728454	0.00090428618759288
ENSG00000075975.17	0.15013900105039	0.167296841501644	0.315711472637527	-0.979237660837054	7.92905530097222e-07	1.6947069761348e-05
ENSG00000271828.1	0.150107297443878	0.178276346420204	0.160478345178104	-0.833226969815054	0.00275303005598899	0.0039813109532415
ENSG00000163870.16	0.150053679573524	0.171604652992629	0.325672906621133	-0.849101767299386	0.00188289071987093	0.00286311182730683
ENSG00000169564.7	0.15005032151674	0.178125949000691	0.215076335293002	-0.843645093277724	0.00215537246855254	0.0032198195703319
ENSG00000183207.15	0.150006923556755	0.166559137791343	0.340701331151166	-0.967021992386358	4.97261069771638e-06	4.2160891712144e-05
ENSG00000258317.1	0.149924259959366	0.187035293137863	0.1388090986252	-0.843229317511391	0.00217723792511861	0.00324730058395569
ENSG00000120784.17	0.149915841582465	0.162869250501794	0.314466799601882	-0.911511036151132	0.000240799462639347	0.000534423582851298
ENSG00000088986.11	0.149904545609331	0.185729240924817	0.318983603908568	-0.691966436288253	0.0266154231010473	0.0311839228177698
ENSG00000140527.15	0.14987640265961	0.171077426961483	0.0460917259229131	-0.6107719050185	0.0606966773743517	0.0677485643994507
ENSG00000173480.11	0.149859124318023	0.183169157892266	0.32960896872797	-0.952822457247403	2.04699956550039e-05	9.55254571723674e-05
ENSG00000124789.12	0.149788230488219	0.162785718476186	0.339307365786203	-0.943399550745877	4.19227913127524e-05	0.000151393575970652
ENSG00000184990.13	0.14972733775649	0.15989693414305	0.322960084303997	-0.904461465984058	0.000324348377146893	0.000674350318049008
ENSG00000130779.22	0.149701697345606	0.173012496262622	0.334495437699036	-0.982739368505233	3.80347680285323e-07	1.27943039173275e-05
ENSG00000164713.10	0.149579629512729	0.167105609857181	0.274215395562088	-0.401314476702531	0.250370929526946	0.261936997532164
ENSG00000171100.16	0.149568216991389	0.160494530786326	0.355350700459266	-0.991331407107195	2.44482415404786e-08	5.87679250475519e-06
ENSG00000169375.17	0.14954181979093	0.167172042861385	0.318707491955857	-0.938140282631056	5.94293300195894e-05	0.000192537990236229
ENSG00000107882.12	0.149531149527149	0.174911163483903	0.325060892227904	-0.991673026271589	2.08247869914367e-08	5.77891757286622e-06
ENSG00000229807.13	0.149514199108716	0.160020467571837	0.337093882437621	-0.970391759490114	3.2442456096829e-06	3.36745586727442e-05
ENSG00000197815.4	0.149343872816322	0.310960701070322	0.45545442953851	-0.742414833695877	0.0139222970176051	0.017118550477021
ENSG00000115539.14	0.149316977741678	0.169351559201907	0.327436957857388	-0.909584162734969	0.000261841812806347	0.000570587559767859
ENSG00000187051.9	0.149222654444742	0.170248848394001	0.293992885180398	-0.848047802543423	0.00193345965692144	0.0029285390556754
ENSG00000196586.17	0.149211180559804	0.161913558816756	0.319799331475644	-0.942483430352906	4.46534448041786e-05	0.000158166393310397
ENSG00000227719.1	0.149172821056256	0.164803072653411	0.325215436460704	-0.967462138602585	4.71492720439687e-06	4.09060996891272e-05
ENSG00000151693.11	0.149151987847218	0.165863890538236	0.327205623231016	-0.975697378945573	1.48206891065019e-06	2.29687217477433e-05
ENSG00000162244.12	0.149150751071243	0.169690383360859	0.332438592648074	-0.959382841176566	1.13367726183858e-05	6.69904143608347e-05
ENSG00000279805.1	0.149095678878241	0.202979352136149	0.0866434737336806	-0.843394152585441	0.00216855025027574	0.00323637473812654
ENSG00000144560.16	0.149078209870258	0.166676016484792	0.303463899826796	-0.968306248326598	4.2487259667041e-06	3.86426380840959e-05
ENSG00000179454.14	0.148997214510271	0.175668259030225	0.341175792992922	-0.977576616679162	1.07658500349573e-06	2.00839484125976e-05
ENSG00000009413.17	0.148887128172913	0.164921598153994	0.32733905502344	-0.96454370419487	6.62448770591732e-06	4.95305136220451e-05
ENSG00000257524.6	0.148832033393118	0.188900625886208	-0.0406065205206701	0.510355684706417	0.131753977551328	0.141365376893315
ENSG00000135617.4	0.148760114449674	0.169246550992837	0.324959701969865	-0.938554653677603	5.78823327471387e-05	0.000189186413921785
ENSG00000102125.17	0.14872944089335	0.173795807159035	0.317733532951698	-0.939784742419093	5.3465284618479e-05	0.00017914756411488
ENSG00000286555.1	0.148710880932124	0.178713779772279	0.303705330367724	-0.966101600833055	5.5452094075998e-06	4.48480971386581e-05
ENSG00000206228.4	0.148705092231341	0.170023098699356	0.290547428006189	-0.94466426833522	3.83589040899269e-05	0.000142797573897261
ENSG00000137161.18	0.148702756547256	0.168921283163993	0.32006469771265	-0.991916915047712	1.84955755234316e-08	5.77891757286622e-06
ENSG00000244462.8	0.148651789534686	0.17033183976301	0.297709620171622	-0.980169859241293	6.60554974528513e-07	1.56701701215531e-05
ENSG00000115289.14	0.148560523215066	0.177096416742559	0.29886022449052	-0.719010504654932	0.0191105815581477	0.0229373021134105
ENSG00000112651.12	0.148356263184878	0.159711189300432	0.310705229001166	-0.9461614374902	3.44360665424047e-05	0.000132787364206648
ENSG00000005339.15	0.148355271925806	0.165368514534674	0.347330031725879	-0.938362487355898	5.85960046646389e-05	0.000190519668115558
ENSG00000119541.10	0.148315972557987	0.165980648050959	0.295874377996431	-0.976699875156721	1.25376452674612e-06	2.14174923439937e-05
ENSG00000104133.16	0.148312743733128	0.170736731803061	0.335293927076906	-0.972210833386748	2.52303631881577e-06	2.98297249013749e-05
ENSG00000220749.4	0.14812715821646	0.197988320999927	0.333169257127327	-0.954227884114596	1.81687710576739e-05	8.89349633924077e-05
ENSG00000099949.22	0.148125876585508	0.161322214712634	0.348058453853332	-0.962970449312298	7.86577806268064e-06	5.45710438054845e-05
ENSG00000163322.14	0.14809848363996	0.165869045798037	0.311096596698673	-0.951216490005446	2.33569833490788e-05	0.000103638187855495
ENSG00000162601.12	0.147963214627572	0.169343533519951	0.33442199346393	-0.970254836719129	3.30412609745026e-06	3.40408748405425e-05
ENSG00000014123.10	0.14793177474272	0.177542053178207	0.337804149785259	-0.986167095888333	1.57544817484962e-07	9.62428158471309e-06
ENSG00000125970.12	0.147922817580287	0.170940141505053	0.317717382536879	-0.95063245425533	2.44782735540589e-05	0.000106562429212715
ENSG00000229833.11	0.147917177117318	0.158488884989425	0.338641991116955	-0.974075296941963	1.91539300951424e-06	2.58231095088897e-05
ENSG00000268705.1	0.147862176447548	0.169805929757207	0.319292088494397	-0.914192959470107	0.000213616311036658	0.000488195856381004
ENSG00000167515.11	0.147838570165493	0.165040257781616	0.304690932621188	-0.9729805561299	2.25700356722709e-06	2.8098375324846e-05
ENSG00000130165.11	0.147807652545868	0.163665040990395	0.302292485148192	-0.94229408046062	4.52338675614074e-05	0.000159472488000136
ENSG00000071082.11	0.147772703035563	0.158533815772437	0.319529984683086	-0.967581600303528	4.64673889440721e-06	4.064679247566e-05
ENSG00000234985.2	0.147759571553261	0.178161889532771	0.14088559649832	-0.867624678910072	0.00114155031099893	0.00186595387679001
ENSG00000125352.6	0.147748433311851	0.164701628605913	0.32818332342771	-0.962942744115418	7.88907903746028e-06	5.46590363907662e-05
ENSG00000160783.19	0.147711442228675	0.170895250389061	0.300057014489787	-0.931234419344225	8.99842519666392e-05	0.000257428648167801
ENSG00000186230.7	0.1476336450168	0.157981109253118	0.366861433893121	-0.935179655802084	7.13895950928673e-05	0.000217899350018979
ENSG00000187240.17	0.147613312909384	0.172323069550858	0.328939906741331	-0.985540482137061	1.87947970520325e-07	1.01488618277295e-05
ENSG00000005810.20	0.147547177185734	0.165182862949014	0.33130696769135	-0.966472126462361	5.30909805792994e-06	4.36819690237832e-05
ENSG00000136522.14	0.147534525125143	0.16899396605547	0.302240939587977	-0.760866097970154	0.0105964074349355	0.0133229356200787
ENSG00000166348.20	0.147504264908132	0.173518780192471	0.353724834960308	-0.984398392801313	2.54390711480649e-07	1.14287176361584e-05
ENSG00000126067.12	0.147465386357621	0.165888838128967	0.297359724741338	-0.955756704164879	1.58899150548568e-05	8.22006437839325e-05
ENSG00000124177.16	0.147430505567193	0.155773773712121	0.342935137366392	-0.861788228151949	0.00134662811481084	0.00214564367202282
ENSG00000232388.5	0.147412421935018	0.158705253137291	0.321335324786985	-0.980010062669429	6.81973689135924e-07	1.59239943578426e-05
ENSG00000124422.12	0.147403456492972	0.165685390148795	0.322379797594182	-0.928660065764918	0.000103904888850311	0.000285627474360942
ENSG00000114904.13	0.147374630824752	0.167269142904516	0.31569867138345	-0.969772362987921	3.52171123807316e-06	3.50473469396184e-05
ENSG00000130520.11	0.147325362258831	0.167149860291426	0.349579660726042	-0.917920550117045	0.000179673721487621	0.000429135650756894
ENSG00000273027.1	0.147313066972905	0.222162883818418	0.0422697326945384	0.463706328987784	0.177054437927372	0.187553344682857
ENSG00000134597.17	0.147290895202092	0.16240661224778	0.318161543044498	-0.960814038734705	9.83853011025898e-06	6.19915706886106e-05
ENSG00000182899.17	0.147289482830003	0.157193103008485	0.32971162404202	-0.982742082397219	3.80109773945219e-07	1.27943039173275e-05
ENSG00000259367.1	0.147288575852975	0.160042943706555	0.346694623295929	-0.954907803824524	1.71272438557742e-05	8.61203875829229e-05
ENSG00000166794.6	0.14727887258423	0.159973019247323	0.294998897119745	-0.671294094199939	0.0335582880020372	0.0387424251147089
ENSG00000213079.10	0.147142296936957	0.155427494361512	0.339478510994252	-0.918475912997941	0.000174980210695403	0.000420718903958128
ENSG00000165916.9	0.147132262929109	0.159292409933549	0.332196202740431	-0.943680949504557	4.11094549855043e-05	0.000149337575231228
ENSG00000140988.16	0.147113417608379	0.163657331479484	0.323465330370701	-0.963531762720349	7.40463278537604e-06	5.27460546222116e-05
ENSG00000214653.4	0.147107652078683	0.204237558714315	0.089786568850376	-0.85976940095458	0.00142341115124943	0.00225230021663121
ENSG00000229487.1	0.147090225696501	0.160840863330261	0.359066332146767	-0.950014293102057	2.5708093317996e-05	0.000109978653505948
ENSG00000165288.11	0.14700710596027	0.174023262030126	0.338523706712625	-0.974015408906378	1.93301299096925e-06	2.59474021086777e-05
ENSG00000214093.3	0.146990946582961	0.156281093447282	0.299578053237086	-0.967358136022317	4.77489602852387e-06	4.11157551249001e-05
ENSG00000166266.14	0.146929054391294	0.160887187102831	0.330913944700058	-0.918909765112314	0.000171376953701013	0.000414349899723146
ENSG00000163156.12	0.146917074417224	0.164909055448968	0.304944270473474	-0.90893814665077	0.000269189859014437	0.000583152233790266
ENSG00000159479.17	0.146853054082847	0.179570757532202	0.316678339236954	-0.981928383123617	4.56579797556272e-07	1.36608852692598e-05
ENSG00000172888.12	0.146791033998713	0.156694252187541	0.3300472605062	-0.929651688127675	9.8367222597184e-05	0.000274512781450896
ENSG00000181929.13	0.146709392258856	0.158450183536477	0.343189317458381	-0.951531069347557	2.2769067179702e-05	0.000101863872824371
ENSG00000264350.1	0.146688721765095	0.156783354902603	0.320577325040642	-0.927592675136352	0.000110119414169715	0.000297990042531976
ENSG00000176018.13	0.146637182656395	0.166354635035083	0.325315884423242	-0.969104033849326	3.84053589324887e-06	3.66685107062683e-05
ENSG00000279738.1	0.146575867415785	0.151945368863422	0.333990339701729	-0.894120951159105	0.000482995311525039	0.000920824405103012
ENSG00000203709.14	0.146513550200259	0.161013908342378	0.316375933946911	-0.844857284798709	0.00209252920988395	0.00313899707167002
ENSG00000237991.3	0.146377118741533	0.172210525979905	0.317918451556913	-0.917775936229029	0.000180910954903322	0.00043112388427582
ENSG00000291132.1	0.1463568684036	0.189536768555932	-0.0185535387445121	0.17408151642352	0.630528375477444	0.639598342585037
ENSG00000138433.16	0.146322391304749	0.174362959825529	0.224023728400696	-0.96000649582203	1.06644629601725e-05	6.48156763972549e-05
ENSG00000136149.6	0.146261275953656	0.155942818938238	0.310700920270011	-0.904150921236061	0.000328459259549874	0.000681292132812904
ENSG00000140386.13	0.146250516268694	0.166059479708768	0.332573560235995	-0.975767663664473	1.46512286905857e-06	2.28321140547992e-05
ENSG00000233967.7	0.146229241165819	0.161291583665553	0.313743981352683	-0.962528465502825	8.24366445201038e-06	5.59731949723554e-05
ENSG00000155304.6	0.146172771954182	0.16298958558544	0.340048439189116	-0.971621134501163	2.74214877184293e-06	3.10357040667756e-05
ENSG00000174547.13	0.146156278681456	0.163791149224527	0.311494102024214	-0.969548794681112	3.62607746310507e-06	3.55325680846848e-05
ENSG00000213609.3	0.146154506555758	0.161136731763831	0.309646903976581	-0.962859765464211	7.95917418684121e-06	5.4983748897907e-05
ENSG00000198824.8	0.146092097528616	0.163403685994682	0.327031878674743	-0.942290807195479	4.52439501293739e-05	0.000159474860657483
ENSG00000233892.1	0.146091668431992	0.249226019536325	0.242730677411271	-0.590146447444612	0.0724960685250435	0.0801053936440818
ENSG00000112851.16	0.146069116037546	0.155279354572984	0.340454836822263	-0.934764839160069	7.31973046956588e-05	0.000222108768065116
ENSG00000143543.15	0.145994425615927	0.159660727883253	0.314790694775971	-0.971247590143294	2.88809293871931e-06	3.18815320222385e-05
ENSG00000256944.1	0.145946238278639	0.173860677587351	0.284828127155992	-0.946871062573942	3.26844694213248e-05	0.000128521836935297
