	Basal	Her2	LumA	LumB	Normal
c5d4a1ed-8fd3-4435-96f5-ea5e56326f20	0	0	0.525501672240803	0	0.474498327759197
c5d73777-b7f3-4107-9efc-afde92f70469	0	0.225164835164835	0	0.774835164835165	0
c63a27ff-1844-4b4f-9bc7-ac4d00dc0de8	0.0509278181966811	0.370718548189324	0	0.578353633613995	0
c6683fc6-49f4-4e53-94ac-251799c2c638	0.845374280230326	0.0522840690978887	0	0.102341650671785	0
c7066edf-43fc-4bcf-bb63-ab75860d2410	0.94966852756455	0	0	0	0.0503314724354501
c861f2ac-61fd-45cc-9e14-f775f9eed494	0	0	0.615598182735992	0	0.384401817264008
c8c4129c-48ca-4df9-9ef8-bab2a794ebbf	0.236459131195973	0.597548965970019	0	0.165991902834008	0
c8e8f4e7-7aae-41f7-9d36-5938d2c2fc04	0	0	0.8471247074557	0.1528752925443	0
c93e78f6-1c35-4139-a6b4-c29c229c8b68	0	0	0.725173783515392	0	0.274826216484608
ca34cd1c-026e-4641-a9dd-ac1a9b4f243b	0	1	0	0	0
ca701a41-b397-48b7-bad4-09ef8b4eb462	0.00849360538904618	0.407985941618666	0	0.583520452992287	0
ca823082-ede5-4bfd-8498-7e492f39bcd6	0	0	0.749604021761587	0.0116383169203223	0.238757661318091
ca8b34fa-ab70-42c1-8e81-8b28ba1a8f3a	0.822223860787494	0.177776139212505	0	0	0
cae39998-47d3-4a80-8acb-67d3a9518306	0.853779516557217	0	0	0	0.146220483442783
cafc9e36-c5f0-45df-ad03-16210ff0d870	0	0	0.660143810991269	0	0.339856189008731
cc66d11a-33c0-4247-9072-6e7c0d0b6112	0	0.500238578074675	0	0.499761421925325	0
cd215363-3f4a-4928-9dbb-60735f4c27ce	0.0744615384615385	0.497622377622378	0	0.427916083916084	0
cd23ba96-cc18-428d-ae3d-67a7a2dd3c91	0.763948256467942	0	0	0	0.236051743532059
ce362483-60b7-4654-b201-834c60e38690	0	0.726225045372051	0	0.273774954627949	0
ce52c9b2-ab83-4efa-8abf-97475dcf892d	0	0	0.49924882629108	0.50075117370892	0
cf4160bb-9ef4-43c1-ac83-f6ca897101ee	0	0	0.271428571428571	0.728571428571429	0
cf86835f-2bd2-4b15-a9a9-66fe369a560d	0	0	0	1	0
cfba3fd3-4d84-46e6-9c12-8bf8481b35aa	0.382087840052442	0	0	0	0.617912159947558
cfbfbac5-7f44-4537-9a1c-088075a936e6	0	0	0.569967163425107	0.430032836574893	0
d0d2b8fc-6915-49fe-ae4a-f80e2d090cf5	0	0	0.253680281982169	0.746319718017831	0
d0dc0f54-e23f-40fb-a0ac-56fbd55108f0	0	0	0.58955857385399	0.41044142614601	0
d1adf0be-5afe-4df7-8f88-dbf7521bcdac	0	0	0.108557046979866	0.891442953020134	0
d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b	0	0	0.543545782084731	0.161138029568891	0.295316188346378
d1f7678a-8106-46c9-95b7-5ec5d940f08c	0	0.517573521877242	0.0880213136591864	0.394405164463572	0
d244c9fe-f289-417a-af42-85591ef4fdc6	0.159602385685885	0.517773359840954	0	0.322624254473161	0
d32c4662-2b0b-4f78-b031-e6ff5286664c	0	0	0.436115444617785	0.563884555382215	0
d33cdca5-78ec-4d34-be08-51efd97e8bfb	0.979957109864731	0.0200428901352689	0	0	0
d474de4c-c01d-46f5-92a6-7513f7a38eed	0	0	0.948061137843193	0	0.0519388621568072
d4bca8f9-f63e-43bb-ab6b-7529a86afac5	0	0	0.532874617737003	0.467125382262997	0
d61a8ec1-aa99-41c3-8633-018cdb0ccb1a	1	0	0	0	0
d6450e34-ebf4-4749-a27e-8e3139960afb	0	0	0.563746138725077	0	0.436253861274923
d681e327-7e74-4f6a-811f-e006470e568f	0	0.629154727793696	0	0.370845272206304	0
d702ead2-f1df-43e1-b1a4-c506902b14df	0.0932536562352571	0.42569586412958	0	0.481050479635163	0
d76cd13a-0481-442a-bfe6-ad322fc3851a	0.906372870249017	0.093627129750983	0	0	0
d78126ec-68b1-4d77-bf7a-19a47678a5fb	0	0	0.516768603465851	0	0.483231396534149
d820ac02-a30e-437b-b20a-3e92705b7b81	0.901987941991201	0.0980120580087991	0	0	0
d826d551-cb0f-4d0e-b21d-a7b0c9010a62	0	0.465043004343013	0.162224303840586	0.372732691816401	0
d898e588-a74d-435c-b930-b96c266ff580	0.931180017226529	0.0688199827734712	0	0	0
d89a84a4-4f45-4aab-ab6a-131bf3b359bd	1	0	0	0	0
d8d139e8-6e6f-4771-b624-69518f847b85	0.844144507117916	0	0	0	0.155855492882084
d9666e09-51bb-49a4-b289-0e6b69636858	0	0	0.733209914635401	0.199012650416538	0.0677774349480613
daff3e2d-69ea-4c1d-bbad-8f6cca9bdc1f	0.845932044887781	0	0	0	0.154067955112219
db01aba1-3a00-4bf9-9f24-8fba144144f3	0	0	0.822086493941484	0.0320165500935868	0.14589695596493
db360c44-bf72-41f4-8ca4-01c9973fce95	0	0	0.714240178500279	0.145111164236194	0.140648657263527
db70cd04-821e-43a7-bac1-815a30172be1	0.0263907347636226	0.354850958800076	0	0.618758306436301	0
db998871-01ff-4a39-ba06-fe3fb1183584	0	0	0.806625	0.193375	0
dbb2f12c-e200-412a-9023-0126d6d69a52	0.743097760027782	0	0	0	0.256902239972217
dbb3747a-aafe-421c-bb21-84a0b82c6a75	0	0	0.572579842801711	0.387523629489603	0.0398965277086857
dbc4f72a-3937-4092-92b8-d52c6b0c3340	0	0	0.711480725351267	0	0.288519274648733
dc76c717-eaa0-49d7-a228-2fce7a536e42	0.925836992316136	0	0	0	0.0741630076838639
dda806cc-67a1-406b-8957-ffdb5f9087c8	0	0.201394475730759	0.170465719138286	0.628139805130956	0
de57eef8-932d-4e4f-a67d-835a87d72116	0.809373160682755	0	0	0	0.190626839317245
deb14c1d-474c-4d6f-bb8a-2b6df5dce5c9	0.863932568352458	0	0	0	0.136067431647542
deba354e-fcc8-4a00-aa1b-63afc9cf2861	1	0	0	0	0
df45fb41-4511-4dab-b865-fcdfcda0400a	0.149243335655037	0.644399417463433	0	0.20635724688153	0
df6189e5-bd61-4be2-9d31-efef56cb4739	0	0	0.735564221914706	0.26053591646748	0.00389986161781356
df6af593-6a85-4f5f-8dbe-c32df5a85ef6	0.909922086182223	0	0	0	0.0900779138177771
e06580e9-0b4a-48f7-9522-d54229aefb2d	0	0.304408742761069	0	0.695591257238932	0
e0e050cc-5e2a-41fc-8394-b4816a9dc8a2	0	0	0.341024114319738	0.658975885680262	0
e17707f9-a0db-473f-9dc6-608b62e74689	0.165559086969084	0.563132042762207	0	0	0.271308870268708
e1edc70f-0307-4283-9efc-77feb465c9df	0	0.0328425821064553	0.685563919792152	0.281593498101392	0
e1ef10f3-a1e2-4391-bfec-ac6b0231ae5d	0	0	0.418472652218782	0.581527347781218	0
e20191d9-fddf-47a3-9ff9-d4a36af7d762	0	0	0.615973525634693	0	0.384026474365307
e22c6b51-c27e-468f-883c-f71918330eb0	0	0	0.720473110959837	0	0.279526889040163
e3142cf7-334f-4f34-a5da-53ffa4e1ba33	0	0	0.736874154262517	0	0.263125845737483
e38d31b7-ad89-4fff-93d5-05f49998727b	0	0	0.639654938187746	0	0.360345061812254
e4559121-091f-41f2-9559-2abb1bbfd229	0	0.0955727978092195	0.117663167503423	0.786764034687357	0
e4e983eb-2aa3-4858-b67f-9cc70452768c	0.435489648255606	0.36528404613511	0	0.199226305609284	0
e558015e-969b-4354-9bc9-219a60092734	0	0.381605691056911	0	0.618394308943089	0
e590db5d-2577-43ec-9d39-45a257be5562	0	0	0.332042882668255	0.667957117331745	0
e5bcd6f9-680e-4d57-81f3-c8e6b40bb2af	0.999911284599006	0	0	0	8.87154009936125e-05
e614fbb4-7574-4704-9525-c0aea4c10fc6	0	0.956475990051655	0	0.0435240099483451	0
e619e3c8-f6eb-4b0a-bf17-005ccbe269bb	0	0.0911226962332036	0.491298920625597	0.4175783831412	0
e627254f-65f9-4939-add4-bb77bfd92e16	0.772242990654206	0	0	0	0.227757009345794
e6ac5ada-4358-4ca3-b1cf-05d3e0cf0597	0	0	0.42871419053964	0.57128580946036	0
e6e7d36e-b6c6-4e54-95ee-ee20e6f1f80e	0	0.425338091660406	0	0.574661908339594	0
e7a1cdcf-ec99-44fd-a13b-604cf15b2bd4	0	0	0.26234309623431	0.73765690376569	0
e7e4c883-af18-41bf-9383-e5b9f354bc8d	0.880580957504035	0.0254361023591793	0	0	0.0939829401367863
e88a6a51-24b3-4b52-bd5a-f306f1c9e0d9	0	0	0.527363692056361	0.472636307943639	0
e8909d26-a289-4dc7-a819-5883c621efac	0.224509735501431	0.475748482099239	0	0.29974178239933	0
e90c1051-744f-46e5-bcec-f95d34f59e0a	0.212994585589338	0.568513119533528	0	0.218492294877135	0
e96b0282-8ff5-4390-9466-119534a50628	0	0	0.755142083897158	0	0.244857916102842
ea1ff936-0327-419f-b104-008511b8af5d	0	0	0.824976475332706	0.0966527759107407	0.0783707487565533
ea43014e-5b51-4b3c-b16b-6d58df9f4a1d	0.754020070124531	0	0	0	0.245979929875468
ea55206b-29c6-4a8b-9219-cfd28c29117a	0	0	0.284219190968956	0.715780809031044	0
eb44c266-8b8f-4012-ad67-f4ac40698391	0	0	0.674169552391946	0	0.325830447608054
eb805bd1-e1d5-47b1-8bbd-31f91fcee225	0.777627603752584	0.222372396247416	0	0	0
ecdac97e-eec5-4753-a572-8aff707178e5	0	0	0.712553836337534	0.250917211676503	0.0365289519859627
ed178c34-0b29-4f65-bdf5-a39969111ca8	0	0	0.481559684684685	0.518440315315315	0
ed1fa4ae-5e58-465c-b106-379f7456656e	0	0.515929681406372	0.0319793604127917	0.452090958180836	0
ed9b3b6b-c2c2-41a2-ac61-dd2cfbb321ba	0	0	0.638995032479939	0.361004967520061	0
ee6709eb-718c-4a0e-8b57-3068e0e0fbaf	1	0	0	0	0
eecb45f4-ea57-4aea-814e-9895d42034e9	0	0	0.0816167290886392	0.918383270911361	0
eed349c6-a5ed-4543-ae8d-67b394b26c7a	0	0.102437444327476	0.256296056360839	0.641266499311685	0
ef2a6bd9-fe3b-4b67-942c-89f3a34813ad	0	0.223236251091183	0.287199428616776	0.48956432029204	0
f0024165-4df2-454e-a0cb-17720455c0c9	0.63882151519475	0.36117848480525	0	0	0
f04a6a90-d4d9-4b17-afaa-f97044ff4b6a	0	0	0.412486800422387	0.587513199577614	0
f084874a-f9a8-4858-a858-d9b80871755b	0.864448266737232	0.135551733262768	0	0	0
f0bc4292-6662-460a-8bf8-a3c9fa2fd7be	0	0.798932384341637	0	0	0.201067615658363
f2ab4258-222d-4a08-a805-3628048ebf1c	0	0	0.573205257836198	0	0.426794742163802
f2dda955-5a39-43c1-93a2-83953b2b91d1	0	0.195336599528216	0	0.804663400471784	0
f383e1a0-2847-49e0-bede-abe5ce5147ce	0.641266731962129	0.30460333006856	0	0.0541299379693111	0
f3c13192-fe4d-45c5-9d12-5294799bd7f8	0	0	0.720052083333333	0	0.279947916666667
f3d3848c-9ff7-4e84-a35c-f6b6e3a57605	0	0.276961849309116	0.0298079429912227	0.693230207699661	0
f3eb5b26-5414-454f-a01f-a282b0369596	0.763980521520578	0	0	0	0.236019478479422
f4847715-a3e0-49a4-bcc9-95175d0be463	0.60866780529462	0	0	0.39133219470538	0
f4bbad06-fb0c-4064-8a05-18b30a16207a	0	0	0.582196749854904	0.417803250145096	0
f4cecad7-2cca-4990-9d88-115b6b201cc5	0	0.16805794254849	0	0.83194205745151	0
f518ad50-78d8-4b0f-a6b0-07bad20462ce	0	0	0.649163346613546	0	0.350836653386454
f532a6be-de3e-420c-960a-23627589e7ad	0.989446119663545	0.0105538803364545	0	0	0
f5b3a6d0-3b56-4ad2-b520-8bcaadb6bd0e	0	0	0.558467063180339	0	0.441532936819661
f602fb69-df50-4b19-8e14-c1979a120119	0	0.243083258267919	0.035645348089049	0.721271393643032	0
f6c907ac-5dc9-4bdc-b7c6-3bac9f9059d3	0	0	0.776749738844948	0.0896881062527981	0.133562154902253
f6ec2075-052d-4677-8423-378ae45593ba	0	0	0.455079987286789	0	0.544920012713211
f79d6a7e-eaaa-4382-a5ed-600cf8d45824	0	0	0.334631458966565	0.665368541033435	0
f7efa9c4-e7e2-406a-98e5-596f787c810e	0	0.198193018480493	0.119507186858316	0.682299794661191	0
f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f	0	0	0.588791643139469	0.411208356860531	0
f9203ebe-d6c3-423b-ad65-28db38612f89	0	0	0.512334563788602	0	0.487665436211398
f9506da9-20a3-4124-a614-eb525787ea45	0.957529810098631	0	0	0	0.0424701899013691
f9683515-b944-4c7b-b41d-ea105bd37a5a	1	0	0	0	0
f9a27067-7485-4c9f-986b-878aa6cd132c	0	0	0.653066966797974	0.346933033202026	0
fb120cb4-2cee-4848-a60e-6c1fba723dc9	0	0	0.69164898454077	0.30835101545923	0
fb1c09a7-660e-4585-85b8-5acc456563cf	0	0.290907365223994	0	0.709092634776006	0
fb27491d-a418-4957-a387-9a4e4de84b06	0	0.528394862266742	0.00993618224412311	0.461668955489135	0
fb9c23f2-8694-41ca-a126-a5a131abeac1	0	0.678907653611211	0.120661157024793	0.200431189363996	0
fc5b682e-c00d-4840-8c11-f17abe059fa8	0	0	0.684192096048024	0	0.315807903951976
fc70931f-4a97-4538-b055-8ed988ab601c	0	0	0.706105628456783	0.196616419043488	0.0972779524997289
fc801acd-4b1f-46e7-bc1e-47752fb08779	0	0.413073593073593	0	0.586926406926407	0
fcc2a5c0-ec23-43b5-b616-9b03c8ff4129	0	0.7857910906298	0	0.2142089093702	0
fd6f4c9b-ee43-4939-8cfa-2e447aedbcf3	0	0.471983786361469	0	0.528016213638531	0
fdadb011-0da3-458f-8b4e-d09e4c847a5b	0	0	0.644896193771626	0	0.355103806228374
fe00aecb-7b06-4e76-b999-99ee41ad20ea	0	0	0.790337711069418	0.209662288930582	0
fe15bb7d-6469-4778-9dc8-9e4c5877942c	0.874108122941822	0.125891877058178	0	0	0
fe8166b9-08e8-477b-9122-0e9194f34818	0	0.208315625442697	0	0.791684374557303	0
fead73ce-2e66-4647-8b6c-b8bbdaaf30fe	0.80599851276543	0.0785755597785673	0	0	0.115425927456003
fefb685b-91fc-4837-b612-73be3c4d941e	0.752810007251632	0	0	0	0.247189992748368
ff0feb3e-6d14-4297-ac23-1eb397663ec3	0	0	0.707396779850151	0.292603220149849	0
ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9	0.72612551159618	0	0	0	0.27387448840382
fff3f42f-5e42-4653-b91b-1676f914e9fa	0.876540460282108	0	0	0	0.123459539717892
