file_name	ENST00000670009:1	ENST00000664214:1	ENST00000692980:1	ENST00000658840:1	ENST00000517838:6	ENST00000665372:1	ENST00000665737:1	ENST00000658305:1	ENST00000690350:1	ENST00000667305:1	ENST00000667714:1	ENST00000657289:1	ENST00000668098:1	ENST00000671092:1	ENST00000667630:1	ENST00000520913:2	ENST00000666147:1	ENST00000656999:1	ENST00000662766:1	condition	pam50_subtype
0a430a9a-7e63-41d6-8cd0-1dda1e1df975	180.781591	60.858436	69.258885	292.435558	438.733387	0	308.787503	0	114.703929	221.80754	277.631028	114.472437	140.327395	161.612887	121.616763	0	279.177325	68.20788	317.171697	Tumor	LumB
0a72c39e-889a-4990-bf96-6c7b9b8c1124	163.891296	71.997779	10.358134	60.406375	26.362579	0	0	0	0	11.616981	0	24.840974	0	18.537954	10.839049	16.014793	0	21.871926	13.468963	Tumor	Her2
0b36289c-6835-414d-9f86-4cc4a812af87	331.101362	129.114328	10.970727	97.262412	44.26764	0	0	0	0	0	0	48.311544	0	77.068692	73.924025	0	38.102031	17.04713	44.763559	Tumor	LumB
0b59b278-d2f6-4aa6-bf6d-b8d743ae83af	155.976724	9.282549	256.374328	81.018275	0	0	0	0	200.671251	0	0	0	0	22.309385	17.274936	0	0	19.19433	0	Tumor	Basal
0c087071-89ba-4fc8-ab47-c4f1c60fa24c	164.888023	28.211629	0	32.059038	0	0	9.684324	0	0	17.446924	0	43.407547	0	10.480193	7.482651	2.83832	0	16.047228	0	Tumor	Basal
0c311d42-5038-4408-ac4a-5ffbb02817e4	178.128527	79.977256	0	6.336631	0	0	0	0	0	0	14.619893	0	0	1.162632	0.476058	0	0	3.584376	1.520308	Tumor	Basal
0cf58c62-a75d-413b-8ce3-4d90f4688b04	154.609529	64.085936	0	87.542917	41.25723	0	46.856739	0	0	0	0	0	24.832425	25.697122	39.939079	0	0	13.624101	14.109273	Tumor	LumA
0d6fbefe-4e21-4762-a476-9c899d4a94b7	65.45131	35.598652	0	116.505479	70.683155	0	27.657152	0	7.387711	0	0	42.623226	0	35.620136	28.536135	0	19.341564	0	0	Tumor	LumA
0d71189d-6801-4d6b-b306-22efcaa2564a	76.797876	27.800016	0	27.585968	27.070897	0	13.193952	0	14.338862	13.83078	11.236386	14.321251	0	12.20025	6.612837	0	0	0	0	Tumor	Basal
0dacd83e-7fab-4064-a25c-c1de66be5305	0	96.250449	0	113.276536	112.91971	0	0	0	0	105.651879	60.950473	0	36.852699	8.494092	6.860741	0	0	8.131022	37.326271	Tumor	Basal
0db633a3-b1da-4caf-8e2c-89c0bc422869	0	108.269735	0	18.906765	58.072541	0	0	0	4.635659	0	0	0	0	2.874998	12.566122	0	32.314426	8.632407	0	Tumor	LumA
0e062eef-29b8-4622-afd9-0d3f0d1c37d6	0	63.943041	12.660171	52.225715	12.301318	0	0	0	9.544724	0	0	53.507124	0	25.384225	23.64622	0	0	10.170745	0	Tumor	LumB
0f168687-6f42-4d92-8f91-13efde785a0c	0	0	0	75.359976	38.781812	0	17.425127	0	0	0	0	0	11.852727	15.871051	16.601126	15.238723	0	10.633996	2.262431	Tumor	LumA
0f382cf1-3e52-4078-bf12-cc6ba998ed3f	100.221895	17.678188	5.939349	14.354573	0	0	0	0	0	16.09993	17.886009	3.855004	0	6.074583	4.018803	5.811636	0	8.407713	12.021762	Tumor	Basal
0f3b932e-de72-483f-9ef6-74ae972637bd	0	53.782346	0	29.081373	16.285858	0	0	0	0	19.117118	10.70963	34.225186	0	33.700778	26.742462	0	0	10.405218	0	Tumor	LumB
0f669396-2dc4-4305-aa35-c6fbd82ee7df	50.488065	19.454625	0	130.412235	81.647056	0	66.526718	0	0	21.255506	10.054312	18.577401	11.017254	29.933271	27.860634	0	0	4.767726	17.878046	Tumor	LumB
0f9b8032-b21a-4480-8434-d174760a7ddd	0	103.85729	5.496189	73.795507	0	0	20.286997	0	0	52.33857	0	0	0	21.9702	10.289093	21.423815	0	0	2.68027	Tumor	LumB
1008e8d8-a93c-4779-80b6-1272322e7c52	0	48.706921	0	65.079509	59.043667	0	0	0	0	0	0	25.230961	0	18.556763	15.282738	0	0	0	0	Tumor	Her2
10376443-40df-451a-91e5-6be34850558c	53.336318	21.600664	17.675305	15.527741	16.224491	0	0	0	0	0	10.274101	0	0	8.26648	2.25874	4.395976	0	0	0	Tumor	Her2
1044dff3-e077-4086-8d78-e3c125ec0c84	249.936738	73.569279	0	26.706682	11.372246	0.765953	27.256984	0	0	8.060032	0	29.570699	0	24.735234	29.319829	0	0	9.360169	0	Tumor	Basal
1075d95f-6d27-42e1-a67a-73d5247c8a68	0	146.083353	0	11.243401	0	0	11.101476	0	0	0	0	0	10.688434	7.582633	8.50256	0	0	0	0	Tumor	Her2
13d6ae6d-1662-4e0a-a10b-a733efc216b2	0	144.377696	0	74.517967	82.171216	0	16.869989	0	15.363848	0	0	0	39.995678	19.619332	17.513387	43.660494	73.39412	17.363041	0	Tumor	LumA
13fc37db-3160-4e82-bd63-52fc295e0e19	0	84.565884	0	116.907994	48.438388	0	25.558595	52.470747	0	0	52.842163	71.107332	0	53.50189	47.952599	0	0	30.960066	21.058046	Tumor	LumA
144d0f39-feff-4dcd-a07d-abcc400e901f	95.943171	41.540711	4.13452	58.567424	102.499863	0	0	0	6.524449	0	10.743549	29.329269	0	11.158722	19.216404	0	0	0	0	Tumor	LumA
1453285a-717a-4ae3-a537-57df2b8e65e2	69.633038	1006.35299	0	679.988662	373.995663	15.396072	38.348577	0	0	80.135647	55.51442	171.800013	0	84.057614	81.24309	57.567384	115.88205	16.139125	29.987119	Tumor	LumB
16bd1ebb-5bf9-4839-99bd-5a4d3dcad7b8	391.973612	87.941505	0	133.278517	52.897642	0	0	0	0	0	0	29.085821	0	62.613969	91.190666	0	0	56.050734	60.147886	Tumor	LumB
1729f18b-f4d7-4e1c-af9f-2c651023e7fc	0	0	0	27.03893	69.56824	0	0	0	0	54.220788	29.135283	0	0	15.068135	16.059741	0	0	0	0	Tumor	LumA
17985496-652a-4034-997b-b888d97316e3	0	11.286441	0	10.046694	0	0	0	0	0	0	0	20.079597	0	2.705716	2.655394	0	0	0	11.352516	Tumor	Her2
17dfa221-f092-45ed-a2e4-5798ddfc0ce9	84.412284	52.852794	0	30.387474	19.32236	3.630422	0	0	0	17.396893	0	5.262368	0	8.498255	12.303643	0	0	0	0	Tumor	Her2
187f14ba-0002-4f99-9eb1-af93cbfdd4c2	0	19.02468	0	60.367906	35.958354	0	0	0	4.729937	0	40.566411	7.088267	0	20.025104	21.7068	0	17.213494	9.868196	0	Tumor	LumA
18cbd510-bce2-4370-a00f-939d562ba7de	124.834747	19.243543	0	50.129928	50.87849	0	26.890228	0	26.27044	17.713405	26.113428	0	0	47.393841	25.169333	0	36.371674	14.60949	58.531935	Tumor	LumB
18e5bf73-efdd-4c75-957c-68a94f6cb396	379.010461	66.271129	1.686985	98.16736	33.324546	0	28.136632	0	0	46.19913	0	37.778743	23.053978	48.20409	37.590954	0	0	39.460221	9.975003	Tumor	LumA
1924888b-3b46-4079-a403-d758975a37bd	0	0	0	46.240774	49.383501	0	0	0	0	0	17.812147	0	43.784186	37.063882	27.929232	0	0	0	22.241367	Tumor	LumA
195d8bd4-352c-4407-9319-797d915c72b8	106.739985	50.986328	0	18.562137	9.904583	0	15.842355	11.110543	0	0	15.591947	5.463258	0	15.626035	17.485289	0	24.241161	0	18.755269	Tumor	LumA
1990cbfd-497e-4fcb-ad10-251e410c0d29	65.252203	0	0	12.155065	0	0	6.462999	0	0	0	0	28.457139	0	12.453991	10.108691	28.513703	0	4.210796	8.83146	Tumor	Her2
1a2bc49d-edc6-4b84-88f0-73b6ed250d1b	199.839242	61.625232	12.691537	43.815198	19.722318	0	53.301908	6.886538	31.354293	30.155436	20.921992	0	0	24.380168	15.943908	0	0	5.187591	43.573188	Tumor	Basal
1a3e846b-4c7f-4aac-8c26-bb5e25f226ae	793.334378	242.419921	0	38.860169	0	0	17.774884	76.678283	4.982553	0	34.809245	18.773338	0	40.258641	37.20215	18.583247	0	24.437748	7.137932	Tumor	LumA
1babcd23-5abc-4f27-b367-a093590e9f6d	128.216359	126.297432	0	70.974911	0	0	0	0	12.978768	0	0	0	0	54.290693	39.478761	0	0	5.251168	71.861938	Tumor	LumB
1bc678a3-1850-4ab6-874b-d68992fddc7b	111.709273	21.229985	0	47.53773	15.933828	0	41.546765	0	0	6.58353	0	10.688948	0	21.685933	17.97829	14.567363	6.897932	5.405676	4.859088	Tumor	LumB
1bd6dff8-ad21-4a45-b496-2d52ba995e5e	173.353213	185.475077	0	27.049434	44.487047	0	0	0	3.048641	53.684562	33.755869	0	0	30.002478	28.709184	0	22.367614	1.734216	16.186354	Tumor	LumA
1be6a56c-a7b1-45e5-b96c-db20337073b8	0	41.784918	0	21.488687	0	0	0	0	0	0	0	8.368502	0	26.349036	12.086054	21.405531	0	0	0	Tumor	Her2
1c3dbd2f-1c07-48cb-a844-0b1b3eb14e0d	0	72.806234	14.596968	57.831494	50.803889	0	0	0	10.807587	40.184034	0	22.340464	0	24.690673	10.376201	0	17.536931	7.323994	0	Tumor	Her2
1cb7f73e-af63-4d6a-b6a1-fe289435a93f	0	35.788274	0	95.040468	0	0	0	0	4.714326	88.893446	38.739894	0	0	19.34306	18.755161	0	0	22.156721	0	Tumor	LumA
1d18e4b7-83a5-4c40-94ef-f77c1ba2fdbb	248.384305	249.794806	2.218226	92.190178	63.781518	0	35.624654	0	0	0	0	71.335486	0	26.567514	36.904893	76.108655	0	37.88317	3.172808	Tumor	LumB
1d468785-141d-40ca-acb1-d6d85a8c9d7b	187.337249	198.030531	0	29.455742	87.035075	0	0	0	0	0	83.37459	65.159154	284.105501	103.047155	63.034768	10.771983	117.327003	196.470511	0	Tumor	LumB
1dd10557-4e50-4af0-87c6-b4b3f6fa3a15	202.66664	32.734146	32.141318	58.134751	21.896981	0	67.719206	0	0	27.56903	33.82886	37.777358	16.01224	49.025601	63.748821	0	0	43.208163	44.948787	Tumor	LumB
1e742dad-8e44-452a-bf2b-9b8ae1ed8bb2	0	0	4.894398	176.008592	0	0	0	0	0	0	0	0	0	26.766583	61.865538	0	0	105.469149	0	Tumor	Basal
1ec0a33c-5b2e-4078-8226-48026f7d5c82	101.944186	18.939681	20.840199	23.694313	32.414712	0	28.053712	0	25.119819	17.69711	37.867723	27.604202	7.277054	18.484882	14.798601	0	0	7.113468	54.590156	Tumor	Basal
1fc52882-bc89-4a45-a96e-5e051420c513	97.366482	45.980963	12.526347	6.633894	0	0	0	0	0	0	0	10.662912	0	9.320198	3.727694	0	0	0	0	Tumor	Basal
204cf188-2162-43ac-bad4-8304622f3090	0	33.779308	0	105.249543	84.602106	0	12.155101	0	0	42.980373	0	0	48.059315	23.701496	16.906995	17.80852	14.795445	17.608324	14.731619	Tumor	LumB
2056c543-2f73-4a2f-995e-3af2dda7b514	356.415284	179.458682	0	90.583454	85.612139	0	0	0	0	0	85.621708	0	0	54.19118	47.549918	0	16.962603	21.644184	90.416145	Tumor	LumB
207b5c1c-3710-47bd-be2c-e1307631b28f	0	25.090039	0	93.023255	105.886694	0	47.165861	0	0	25.504473	13.142421	44.778582	0	20.30009	28.358689	0	25.279585	12.103831	23.155302	Tumor	LumB
20ef7196-2274-44e1-a105-0761f80c893c	177.54734	267.873345	10.111933	116.017798	31.997476	0	110.817846	0	0	177.179129	0	0	0	88.245991	62.810344	0	0	39.151126	23.745992	Tumor	LumB
2100a159-27a6-47f2-a2f2-58f5343e88b0	166.092344	167.800509	0	17.88667	0	0	69.780983	0	44.718113	0	0	0	0	24.221168	15.755459	0	0	9.374983	6.615234	Tumor	Basal
216e4f8a-be1a-41d6-b413-fa4645423caa	123.335791	43.402872	0	34.199344	20.759535	0	10.326257	7.41883	0	20.374551	0	48.856726	0	38.283647	23.133795	0	0	7.596531	20.874507	Tumor	Basal
222dd9b5-4187-45b9-8cb1-fd16ba14425b	0	9.321622	0	16.963278	0	0	9.843702	0	0	0	0	16.33588	0	0.594226	3.086295	0	0	2.035081	0	Tumor	Her2
2244c5e8-a873-4e29-abb7-e869a7d79e3f	0	0	0	11.191263	17.530846	0	0	0	0	0	0	0	0	14.070521	17.792599	0	9.064577	0	0	Tumor	LumA
22c2b380-799e-4fad-ae38-46a916c592d5	0	22.822649	0	29.188115	30.643086	0	25.117313	0	3.636551	0	0	21.135283	15.70838	18.602177	10.337929	0	0	0	23.422467	Tumor	LumA
22c90647-bf63-49e1-972a-0ff9000b674b	89.633957	12.828533	24.074177	5.663433	0	0	0	0	9.477261	16.336832	7.156773	0	0	1.792551	4.540835	0	0	0	27.736736	Tumor	Basal
22e623b3-2c82-4283-bd28-2cf1777b0179	98.582068	65.962356	21.87664	39.842691	33.709678	0	0	0	34.432528	35.5425	0	33.795392	0	47.856021	27.967168	0	0	34.487382	10.267461	Tumor	Basal
231b4ae3-8543-47f4-a9f6-0ac26210b26d	0	24.917529	0	82.437998	0	0	24.732976	0	0	0	0	38.003446	0	23.545951	23.264967	0	0	15.305103	0	Tumor	LumA
23b6c182-bb01-403a-9844-560518d059ac	239.238018	0	0	90.209035	84.264962	0	0	0	0	17.991521	0	42.087515	23.820749	40.177704	42.945775	30.845439	0	21.101659	0	Tumor	LumA
23f366c0-41f3-4159-86f0-5fa3d0059761	127.776177	135.112807	3.551901	81.308426	68.571671	0	38.597879	0	0	0	0	38.867508	12.881738	42.563248	38.722418	40.530841	47.674665	16.756002	3.64703	Tumor	LumA
265fc9bf-8f99-4422-b78d-78ecf09b0e53	282.031485	51.785776	0	110.217236	41.679745	0	22.331021	0	26.913029	7.852784	15.149323	74.668667	0	51.973975	44.82667	0	0	36.46909	14.947732	Tumor	LumB
273bc6c8-f5a9-44df-a707-5274fcba8362	139.780908	56.684755	32.113237	108.783686	21.266654	0	0	0	0	0	49.551944	34.095564	5.919657	36.640564	47.965812	0	0	16.823304	16.340537	Tumor	LumA
27c65ed6-9e9d-4a9d-9b6f-76d2a12f7699	89.702313	0	0	16.79932	0	0	40.167877	0	0	0	23.191012	0	0	13.924564	3.239228	0	7.581967	13.207546	0	Tumor	Basal
27f20469-cbf5-417f-922a-19cf9e8b790c	375.747119	0	0	69.542904	32.667253	0	55.05111	7.954205	0	0	65.891942	0	0	11.985333	25.206618	58.235943	29.784048	17.982319	0	Tumor	LumB
281a89c1-e817-49d4-afa1-2894c2747919	228.183802	56.243668	6.917889	31.946035	0	0	0	27.629443	14.947378	0	32.590319	40.780347	0	19.168046	36.284448	0	0	7.71893	17.120496	Tumor	Her2
287f70d5-cb97-459f-963b-68408f92c0f3	100.985745	0	0	39.177515	24.549231	0	24.871534	10.669472	4.200173	56.56559	49.85675	26.825283	0	18.255062	12.983134	38.604006	9.298506	16.156972	28.627291	Tumor	Basal
28b12d43-f858-458b-9305-6581a9498e59	569.55761	108.054408	0	29.410822	0	0	56.081009	0	25.007251	0	37.618921	0	0	42.333557	27.322807	0	0	15.833142	0	Tumor	Basal
28f1b708-bd3c-4ae7-935f-3282f75304a7	414.151307	21.592951	0	61.857784	44.55286	0	39.018229	0	0	0	20.714315	91.287505	0	44.318869	42.750515	35.940163	27.970753	10.560198	17.699097	Tumor	LumB
28f3a34c-f73a-4d10-8c0a-23e578866289	0	9.281109	0	47.898754	12.486907	0	16.448989	0	0	10.4329	0	17.565839	0	15.574099	20.930239	0	0	6.102819	0	Tumor	LumA
29246ea5-44e5-43d3-be04-c038c20db027	181.14701	32.498089	0	19.652006	31.212318	0	14.650904	0	10.155416	23.788509	44.231491	0	0	21.201585	9.518459	0	10.545485	6.020036	63.119499	Tumor	Basal
2966096f-4a35-4dca-ab38-ac86074fa29e	131.408333	26.293677	0	33.85551	0	0	0	0	0	0	26.295538	22.154284	12.712857	19.236967	9.031443	0	0	0	6.82711	Tumor	LumB
2973fc8f-d20c-4cf3-b183-2ac32df73ae7	1688.899391	893.980148	3.747226	334.22108	138.762674	0	0	0	9.857919	0	0	0	259.285001	262.429003	341.88989	77.065923	56.063129	148.291302	33.494715	Tumor	LumA
29ce926f-d72e-4064-8a7f-359d86cb9d11	215.586484	22.661431	2.815099	35.253277	19.629424	0	11.911449	0	3.306105	0	0	19.32681	0	16.237672	8.47062	26.441217	0	7.481257	6.560344	Tumor	LumB
2ae456c7-57fa-4146-9b29-2d4129f0cf7c	229.088951	125.922089	0	60.849179	0	0	68.760452	0	0	0	0	0	0	36.713757	35.70427	124.037568	0	42.314347	0	Tumor	LumA
2b5864c9-7577-4e93-8d22-1f45a98267f1	49.188634	65.623051	7.302355	14.109062	0	0	0	63.584748	0	0	0	7.325953	0	5.649478	10.919262	0	0	6.692474	0	Tumor	Basal
2b67c3b5-330e-41e4-95cf-028d37fe91e1	244.83317	113.694732	6.23286	102.181642	67.987901	0	51.003204	0	0	0	43.306139	102.781147	23.50683	87.245642	62.48479	33.943485	41.758513	15.699304	32.797092	Tumor	LumA
2bbbdb50-4486-473c-a158-6b1656bdb242	0	74.048419	6.148479	82.806414	54.155506	0	30.335698	2.955772	0	26.451526	0	22.041775	28.635361	33.654723	52.230345	0	0	22.383579	0	Tumor	LumB
2c1b1cbb-6e9f-4416-8faa-abb31d6b4e0e	573.844702	84.521672	9.036574	91.894301	26.225645	0	26.700201	0	21.925332	146.66407	0	68.318118	27.836324	30.385528	22.910879	122.298426	0	25.548849	6.417349	Tumor	LumB
2cfbc50e-e38d-41ad-8809-a3ed9685ddf1	0	0	6.029314	35.534396	0	92.808635	5.849601	0	0	20.324819	0	0	0	6.913393	8.501169	0	0	0	0	Tumor	Her2
2dc9eaca-6dfc-4e7f-a12b-1495986e1ad4	228.569697	256.687244	22.20452	78.283822	85.804447	0	0	0	17.352594	0	125.077717	38.70408	0	56.232816	44.807448	67.167911	99.186825	55.229278	0	Tumor	LumB
2dd0b954-db3e-402d-9c06-6160e199dedb	0	43.301552	0	15.406112	16.958982	0	0	0	3.489204	12.714066	9.820509	29.357185	0	12.701152	9.845512	0	14.384837	7.120466	7.673331	Tumor	Basal
2e36839f-3155-4e05-9ed3-404522fdb04f	370.699416	177.568398	3.92518	14.913813	0	0	0	0	0	32.997562	40.038988	0	0	28.474646	25.898888	0	0	28.40022	0	Tumor	Basal
2e41a573-7a9d-4f96-873f-48aa12b3ab96	357.112944	132.122831	12.600728	26.702707	7.116617	0	41.956483	24.433268	0	18.429469	0	39.188456	0	9.367428	9.798763	23.819429	0	10.815185	4.993247	Tumor	LumB
2e64abe2-6024-4d28-9e09-560ce2a9fd15	131.009189	22.876675	0	10.813659	0	0	25.676516	0	0	0	0	8.625333	20.495767	28.139874	11.893634	0	0	5.627973	27.718242	Tumor	LumB
2ed88c3e-bf61-4e2f-b06c-0b93c9f9402e	0	72.061359	0	51.212773	0	0	46.656553	0	0	0	0	46.994359	15.527078	46.477499	29.703703	0	0	20.153988	18.352196	Tumor	LumA
30285113-d411-475a-a8ed-1fb66be72f28	388.48682	110.427972	0	130.368594	0	0	78.157862	0	0	0	0	81.266191	0	52.073831	64.45361	0	0	0	0	Tumor	LumB
304b7293-0a76-4028-9a18-58c87c751ceb	0	0	0	40.761589	0	0	0	0	0	0	0	0	22.394017	4.716197	20.400321	0	0	7.630531	0	Tumor	LumA
3099b2a6-0d46-4404-88b0-a3689b019c38	0	93.555055	17.157733	115.82981	63.662569	0	32.867846	0	60.207865	0	0	22.374055	29.268105	59.063751	48.22801	0	45.523718	14.925482	0	Tumor	LumB
3129e1d1-9844-4df4-b30e-29b1c438983b	230.288137	0	0	34.902406	0	0	16.613964	0	0	50.662882	0	0	20.668992	37.168249	43.619056	54.530458	68.772888	41.138372	7.045474	Tumor	LumA
315f3deb-74b5-4b71-afe5-759c85a0a6cc	358.842462	23.456996	0	93.378839	43.231462	0	0	0	0	0	16.389512	37.091545	0	57.746407	51.617568	12.386754	29.18455	52.612529	0	Tumor	LumA
32fdc0ce-d263-4622-8f8c-3df009bf2535	0	196.835077	9.119672	14.913459	0	0	0	0	0	0	0	0	0	9.417511	12.278089	0	0	0.940544	0	Tumor	Basal
3334577a-8045-4613-9a1b-e79fd62d5d6d	109.074886	104.62262	4.265891	144.911762	47.542561	8.461272	64.089903	0	0	0	0	181.804595	0	41.51868	41.44629	0	96.813864	77.625696	25.582225	Tumor	Basal
33527fe8-7215-45bd-8520-b290995b839d	83.505779	154.549978	10.984044	9.365399	0	0	0	0	11.244239	16.693483	0	8.746967	22.242065	11.078743	4.21341	8.900609	0	2.195145	22.133418	Tumor	Her2
343c349a-57ce-4599-8185-3ed2e15c6fdd	0	20.982092	0	82.344641	37.669133	0	25.365571	0	0	27.971811	0	35.68653	0	42.619671	48.353711	0	0	24.854338	0	Tumor	LumA
35120b68-e618-46a1-9641-1e635f633372	0	103.814969	0	128.483566	89.589833	0	36.759999	0	0	0	0	51.437386	0	26.511851	37.060022	0	41.653944	42.898265	0	Tumor	LumA
352ec91a-6c0a-4d6e-b6bd-4237f5eebde9	96.098051	58.036877	0	22.563123	0	2.525028	0	0	0	0	0	21.536568	0	17.413175	9.344368	0	0	24.937892	12.902286	Tumor	Basal
35da5f48-1c64-488b-8330-01e5fcbd9801	132.330649	37.755019	0	25.651739	42.016905	0	0	0	0	24.005476	9.093982	19.868817	0	21.342555	10.954155	0	30.102742	4.127344	20.179383	Tumor	LumB
3621ce2e-a1eb-4a45-ac06-779a780b0b99	0	73.469325	0	47.89395	86.745903	0	27.566238	0	0	0	0	0	0	19.897465	15.931296	0	21.797092	26.11763	0	Tumor	LumB
3628bc49-6968-47a8-96e4-e47421a7152a	128.997304	0	0	39.008046	24.161955	0	8.000924	0	7.847181	35.718242	33.701557	23.848148	0	20.345034	13.067798	24.798167	0	17.995714	16.926872	Tumor	Basal
36998e69-e955-49da-b859-2092caff19cb	51.002926	81.513101	7.256914	48.297115	39.039746	2.231094	29.221444	0	0	0	12.330209	0	0	16.940938	15.237137	0	23.352978	11.509011	0	Tumor	LumB
36bbebb5-ba1e-4ac6-83b2-67ccd05e4939	0	74.787794	0	93.202024	101.464492	0	16.696871	0	11.541418	0	0	74.150933	0	36.988975	26.339529	0	68.942745	10.07085	29.590343	Tumor	LumA
36e48370-2ecb-4d2c-91ab-7f7426647213	74.870362	16.434675	0	51.585721	28.702494	0	0	0	0	40.08786	0	0	15.813771	7.670256	15.622697	0	0	15.334387	0	Tumor	LumA
37d359b3-d8f5-44cf-8f30-57dfdbbab8c1	0	2.348609	0	68.61848	32.048672	0	30.954656	0	3.728244	0	29.685328	0	0	20.755242	28.692905	0	0	3.160478	0	Tumor	LumA
3823e741-c29c-431e-9397-4d16a30ec473	68.257664	55.859611	0	28.102621	32.08059	0	22.679927	0	0	0	20.723135	0	0	17.653359	17.675393	0	0	11.511663	0	Tumor	LumA
38387a4f-c65d-4075-8133-fdf259e919ed	1424.795146	100.035754	0	100.287107	0	0	0	0	0	0	89.801499	0	0	146.491696	156.985978	0	0	50.494775	33.812819	Tumor	LumA
39a75bde-24a0-4d26-8377-df045423f786	0	50.226004	4.311263	60.230124	35.2259	0	0	0	0	0	0	40.075843	0	32.259554	24.975061	0	0	3.616824	20.409624	Tumor	LumA
39eaa466-f50c-402e-b127-b6b016d0480d	121.34981	131.056409	0	57.315912	35.158898	0	0	0	10.933465	0	17.945593	41.973444	0	29.331818	40.241399	0	24.183233	21.100188	0	Tumor	LumB
3a6cc4be-eff8-4725-a416-46ed35316192	0	100.844357	0	22.065722	28.616886	0	29.310354	0	0	0	0	0	12.527912	15.921964	5.983997	0	0	6.922498	11.742995	Tumor	Basal
3a814d3d-749f-4066-b33b-3faf503d84bb	87.831475	16.592558	0	63.713467	18.580437	0	0	0	10.670035	0	18.720821	24.154794	0	17.295584	18.154722	0	0	15.691331	10.402261	Tumor	LumB
3ccab1b1-39f2-4947-bbac-1c25750f0464	144.833211	31.833265	16.304932	32.713544	5.702291	0	0	0	0	0	0	38.793169	0	17.115196	21.310302	0	0	0	0	Tumor	Her2
3cd924c3-5000-49de-a253-92d1cfa9a09a	0	51.938769	0	38.500102	35.904596	0	17.102494	0	0	51.765639	51.790059	0	0	10.602505	13.574399	13.117229	16.772902	20.630487	0	Tumor	Basal
3cf6f0ec-e11f-4a59-8d86-3e0bbc01f8e9	275.996203	79.867984	0	32.234255	0	0	0	0	10.17988	0	0	23.845389	0	15.896191	21.260415	27.692708	0	13.233953	7.118222	Tumor	Basal
3d1bf8fc-c86b-436e-ab0c-3734af129b09	90.874653	161.385596	0	64.023709	50.631691	0	20.873712	0	14.293187	74.647946	0	48.09336	0	27.988141	21.002149	0	18.483402	13.559874	6.235842	Tumor	Her2
3d2bf709-b8ab-41c5-a8a0-dd42e7846c25	0	0	0	70.221701	0	0	0	16.623737	0	0	0	42.213626	0	33.666149	33.16705	0	51.384399	22.789706	0	Tumor	LumA
3d31d7a9-76b8-41f4-a037-0dfe6a4ecb0c	218.519404	29.840472	0	73.426571	31.090166	0	0	0	0	90.490568	53.038143	0	67.198187	67.182084	78.903129	8.26934	0	19.087097	43.57361	Tumor	LumA
3ef3fd4b-ed5b-41e1-8096-c573cf609bd3	101.522607	86.808224	0	75.740071	37.073555	0	0	0	0	30.385029	0	0	0	20.6141	11.480915	0	0	3.541279	19.506755	Tumor	LumA
3f3b6a7b-94f0-40a3-9f16-32bab2854678	53.365932	9.58299	0	53.943643	33.494016	0	0	0	0	0	0	37.332332	0	25.075431	18.497041	0	0	6.102912	15.35166	Tumor	LumA
3f4afc9c-562a-4ef4-a6cb-ff426357a614	283.299915	64.716532	0	25.088138	0	0	12.301506	0	0	0	0	0	0	16.109141	16.754396	13.797069	0	14.353621	12.373133	Tumor	LumA
3f91fef1-b62c-4884-a882-c99bb6ca9613	0	50.318519	0	13.656533	0	0	0	0	0	0	0	12.155386	0	10.580779	12.162926	0	0	22.397123	0	Tumor	LumA
3f94086c-9e16-403e-b191-e03e9b6e3ce2	0	29.866884	0	14.36947	0	0	26.522103	0	0	0	0	0	0	10.710265	9.957405	0	0	0	0	Tumor	Basal
3fd9c506-ed43-45db-bff4-6e968ac19564	169.240224	144.169314	0	49.736913	17.810964	0	0	0	0	60.444058	102.803593	0	0	39.500094	31.444682	0	0	36.101173	6.403778	Tumor	Her2
4066800d-0b9e-4263-ba24-cab271630e41	81.281816	39.837589	0	36.967307	25.138705	0	0	20.566837	0	27.620166	0	0	30.462625	24.819826	18.039173	0	0	6.862389	0	Tumor	LumA
40a31ab3-71fa-4f7b-a3b1-22e15ff0f358	72.699424	57.5324	3.63004	18.756094	0	0	16.505485	0	0	0	12.742961	18.461207	5.91406	5.86493	6.335067	0	0	0	0	Tumor	LumA
40a4fc74-f345-4940-be5c-249013782e4f	0	40.974479	2.601679	117.870777	134.877973	0	37.42644	0	0	0	0	31.730628	48.154903	33.651869	31.129839	0	0	9.078472	15.420196	Tumor	LumA
41bdc474-8e6e-4f39-98ec-6d73ee41837c	162.719187	42.337239	0	24.596707	16.407237	0	27.329904	0	0	0	0	0	8.381317	31.828337	16.18618	0	0	8.993186	11.965052	Tumor	Basal
420197bd-db07-4df9-8f72-3d7d509ae1d0	216.582416	0	0	52.13956	54.384162	0	0	0	0	0	0	62.852515	0	39.706608	29.707444	63.028016	30.918978	7.771524	0	Tumor	LumA
42b32308-71f1-4f21-935f-7e4e5751e332	0	63.220313	0	52.419367	19.793157	0	9.289425	0	0	32.121053	0	52.144014	0	33.240734	39.809767	0	0	21.358071	2.967729	Tumor	LumB
42ed2e82-e41d-4e2e-8bf3-8dfc324b040f	158.341746	69.10852	10.492957	44.926887	0	0	0	0	0	5.45323	16.951423	0	0	17.584531	13.893766	0	0	6.380341	0	Tumor	LumB
