"Target","Evidence"
"PROSER1","predicted (intersection) + predicted (union)"
"PROX1","predicted (intersection) + predicted (union)"
"PROX2","predicted (intersection) + predicted (union)"
"PRPF19","predicted (union)"
"PRPF40A","predicted (union)"
"PRPF4B","predicted (intersection) + predicted (union)"
"PRPS1","predicted (union)"
"PRPSAP2","predicted (union)"
"PRR11","predicted (union)"
"PRR14L","predicted (union)"
"PRR15","predicted (union)"
"PRR18","predicted (union)"
"PRR27","predicted (union)"
"PRR29","predicted (intersection) + predicted (union)"
"PRR3","predicted (union)"
"PRR4","predicted (union)"
"PRR5L","predicted (union)"
"PRR9","predicted (intersection) + predicted (union)"
"PRRC1","predicted (intersection) + predicted (union)"
"PRRC2C","predicted (union)"
"PRRG1","predicted (intersection) + predicted (union)"
"PRRG4","predicted (union)"
"PRRX1","predicted (union)"
"PRSS16","predicted (union)"
"PRSS23","experimental (all) + predicted (intersection) + predicted (union)"
"PRSS46P","predicted (union)"
"PRSS8","predicted (union)"
"PRTG","predicted (intersection) + predicted (union)"
"PRUNE2","predicted (union)"
"PRX","predicted (union)"
"PRXL2A","predicted (union)"
"PRXL2B","predicted (union)"
"PSD3","predicted (intersection) + predicted (union)"
"PSD4","predicted (intersection) + predicted (union)"
"PSEN1","predicted (intersection) + predicted (union)"
"PSG1","predicted (union)"
"PSG4","predicted (union)"
"PSIP1","predicted (intersection) + predicted (union)"
"PSMA4","predicted (intersection) + predicted (union)"
"PSMA5","predicted (intersection) + predicted (union)"
"PSMA8","predicted (union)"
"PSMB2","predicted (intersection) + predicted (union)"
"PSMB5","predicted (intersection) + predicted (union)"
"PSMB7","predicted (union)"
"PSMC2","experimental (all)"
"PSMC4","predicted (intersection) + predicted (union)"
"PSMD1","predicted (intersection) + predicted (union)"
"PSMD12","predicted (intersection) + predicted (union)"
"PSME3","predicted (union)"
"PSMF1","predicted (intersection) + predicted (union)"
"PSMG1","predicted (union)"
"PSMG4","predicted (union)"
"PSPC1","predicted (intersection) + predicted (union)"
"PSPH","predicted (union)"
"PSRC1","predicted (union)"
"PSTPIP1","predicted (union)"
"PSTPIP2","predicted (union)"
"PTAFR","predicted (intersection) + predicted (union)"
"PTAR1","predicted (intersection) + predicted (union)"
"PTBP2","predicted (intersection) + predicted (union)"
"PTBP3","predicted (union)"
"PTCD2","predicted (union)"
"PTCD3","predicted (intersection) + predicted (union)"
"PTCH1","predicted (union)"
"PTCHD1","predicted (intersection) + predicted (union)"
"PTCHD3","predicted (union)"
"PTCHD4","predicted (intersection) + predicted (union)"
"PTDSS1","predicted (union)"
"PTEN","predicted (union)"
"PTF1A","predicted (union)"
"PTGER2","predicted (intersection) + predicted (union)"
"PTGER3","predicted (intersection) + predicted (union)"
"PTGES","predicted (union)"
"PTGES3","predicted (union)"
"PTGFR","predicted (union)"
"PTGIS","predicted (union)"
"PTGR2","predicted (intersection) + predicted (union)"
"PTGS1","predicted (intersection) + predicted (union)"
"PTGS2","predicted (union)"
"PTH2R","predicted (intersection) + predicted (union)"
"PTK2","predicted (union)"
"PTPDC1","predicted (union)"
"PTPN1","predicted (union)"
"PTPN12","predicted (union)"
"PTPN14","predicted (intersection) + predicted (union)"
"PTPN18","predicted (union)"
"PTPN22","predicted (union)"
"PTPN3","predicted (union)"
"PTPN4","predicted (intersection) + predicted (union)"
"PTPRA","predicted (union)"
"PTPRB","predicted (union)"
"PTPRJ","predicted (intersection) + predicted (union)"
"PTPRK","predicted (union)"
"PTPRO","predicted (intersection) + predicted (union)"
"PTPRT","predicted (intersection) + predicted (union)"
"PTPRU","predicted (intersection) + predicted (union)"
"PTRHD1","predicted (union)"
"PTX3","predicted (union)"
"PUM2","predicted (union)"
"PURB","predicted (intersection) + predicted (union)"
"PURG","predicted (union)"
"PUS10","predicted (union)"
"PUS7L","predicted (intersection) + predicted (union)"
"PVALB","predicted (union)"
"PVR","predicted (union)"
"PWWP3B","predicted (union)"
"PXK","predicted (union)"
"PXYLP1","predicted (union)"
"PYGO1","predicted (intersection) + predicted (union)"
"PYGO2","predicted (intersection) + predicted (union)"
"PYHIN1","predicted (union)"
"PYROXD1","predicted (union)"
"QKI","predicted (intersection) + predicted (union)"
"QPRT","predicted (intersection) + predicted (union)"
"QRICH1","predicted (union)"
"QRSL1","predicted (union)"
"QSOX1","predicted (union)"
"QSOX2","predicted (union)"
"QTRT1","predicted (intersection) + predicted (union)"
"QTRT2","predicted (union)"
"R3HCC1","predicted (intersection) + predicted (union)"
"R3HDM1","predicted (intersection) + predicted (union)"
"R3HDM2","predicted (union)"
"RAB10","predicted (intersection) + predicted (union)"
"RAB11A","predicted (union)"
"RAB11FIP1","predicted (union)"
"RAB11FIP2","predicted (union)"
"RAB11FIP3","predicted (union)"
"RAB12","predicted (intersection) + predicted (union)"
"RAB15","predicted (union)"
"RAB17","predicted (intersection) + predicted (union)"
"RAB1A","predicted (union)"
"RAB21","predicted (intersection) + predicted (union)"
"RAB22A","predicted (intersection) + predicted (union)"
"RAB26","predicted (union)"
"RAB27A","predicted (intersection) + predicted (union)"
"RAB27B","predicted (intersection) + predicted (union)"
"RAB29","predicted (union)"
"RAB2A","predicted (union)"
"RAB30","predicted (union)"
"RAB32","predicted (intersection) + predicted (union)"
"RAB37","predicted (intersection) + predicted (union)"
"RAB39B","predicted (union)"
"RAB3A","predicted (union)"
"RAB3B","predicted (intersection) + predicted (union)"
"RAB3C","predicted (union)"
"RAB3D","predicted (intersection) + predicted (union)"
"RAB3GAP1","predicted (union)"
"RAB3GAP2","predicted (union)"
"RAB3IP","predicted (intersection) + predicted (union)"
"RAB40AL","predicted (intersection) + predicted (union)"
"RAB40B","predicted (union)"
"RAB40C","predicted (union)"
"RAB43","predicted (union)"
"RAB4A","predicted (union)"
"RAB5A","predicted (union)"
"RAB5B","predicted (union)"
"RAB6B","predicted (union)"
"RAB6C","predicted (union)"
"RAB8B","predicted (union)"
"RAB9A","predicted (intersection) + predicted (union)"
"RABGAP1L","predicted (union)"
"RABGEF1","predicted (union)"
"RABIF","predicted (intersection) + predicted (union)"
"RABL2A","predicted (union)"
"RABL2B","predicted (union)"
"RABL3","predicted (intersection) + predicted (union)"
"RABL6","predicted (union)"
"RACGAP1","experimental (all) + predicted (intersection) + predicted (union)"
"RAD1","predicted (intersection) + predicted (union)"
"RAD17","predicted (union)"
"RAD18","predicted (intersection) + predicted (union)"
"RAD21","predicted (union)"
"RAD23B","predicted (union)"
"RAD50","predicted (intersection) + predicted (union)"
"RAD51","predicted (union)"
"RAD51B","predicted (intersection) + predicted (union)"
"RAD52","predicted (union)"
"RAD54B","predicted (intersection) + predicted (union)"
"RAD54L2","predicted (intersection) + predicted (union)"
"RAD9B","predicted (intersection) + predicted (union)"
"RAE1","predicted (union)"
"RAET1E","predicted (intersection) + predicted (union)"
"RAG1","predicted (union)"
"RAI1","predicted (intersection) + predicted (union)"
"RAI14","predicted (intersection) + predicted (union)"
"RALB","predicted (union)"
"RALBP1","predicted (union)"
"RALGAPA1","predicted (union)"
"RALGAPA2","predicted (union)"
"RALGPS1","predicted (union)"
"RALGPS2","predicted (intersection) + predicted (union)"
"RALY","predicted (intersection) + predicted (union)"
"RANBP1","predicted (union)"
"RANBP10","predicted (union)"
"RANBP3L","predicted (union)"
"RANBP6","predicted (union)"
"RANGAP1","predicted (union)"
"RAP1A","predicted (intersection) + predicted (union)"
"RAP1GAP2","predicted (intersection) + predicted (union)"
"RAP2A","predicted (intersection) + predicted (union)"
"RAP2B","predicted (intersection) + predicted (union)"
"RAPGEF2","predicted (union)"
"RAPGEF3","predicted (union)"
"RAPGEF5","predicted (union)"
"RAPGEF6","predicted (union)"
"RAPH1","predicted (union)"
"RARB","predicted (union)"
"RARRES1","predicted (union)"
"RASA1","predicted (intersection) + predicted (union)"
"RASA3","predicted (union)"
"RASA4","predicted (union)"
"RASEF","predicted (intersection) + predicted (union)"
"RASGEF1B","predicted (union)"
"RASGRF1","predicted (union)"
"RASGRF2","predicted (union)"
"RASGRP1","predicted (union)"
"RASSF2","predicted (union)"
"RASSF3","predicted (intersection) + predicted (union)"
"RASSF4","predicted (union)"
"RASSF6","predicted (intersection) + predicted (union)"
"RASSF8","predicted (union)"
"RASSF9","predicted (union)"
"RAX","predicted (union)"
"RB1","predicted (union)"
"RBAK","predicted (union)"
"RBBP4","predicted (intersection) + predicted (union)"
"RBBP5","predicted (union)"
"RBBP6","predicted (union)"
"RBFA","predicted (union)"
"RBFOX2","predicted (union)"
"RBL1","predicted (intersection) + predicted (union)"
"RBL2","predicted (union)"
"RBM12","predicted (intersection) + predicted (union)"
"RBM12B","experimental (all) + predicted (intersection) + predicted (union)"
"RBM19","predicted (union)"
"RBM20","predicted (union)"
"RBM22","predicted (union)"
"RBM25","predicted (union)"
"RBM26","predicted (union)"
"RBM27","predicted (intersection) + predicted (union)"
"RBM28","predicted (intersection) + predicted (union)"
"RBM3","predicted (union)"
"RBM39","predicted (intersection) + predicted (union)"
"RBM4","predicted (union)"
"RBM41","predicted (intersection) + predicted (union)"
"RBM48","predicted (intersection) + predicted (union)"
"RBM5","predicted (intersection) + predicted (union)"
"RBM7","predicted (union)"
"RBMS1","predicted (intersection) + predicted (union)"
"RBMS2","predicted (intersection) + predicted (union)"
"RBMX","predicted (union)"
"RBMX2","predicted (union)"
"RBMXL1","predicted (union)"
"RBP2","predicted (union)"
"RBP4","predicted (intersection) + predicted (union)"
"RBPJL","predicted (union)"
"RBSN","predicted (union)"
"RCAN2","predicted (intersection) + predicted (union)"
"RCAN3","predicted (intersection) + predicted (union)"
"RCBTB1","predicted (union)"
"RCN1","predicted (union)"
"RCN2","predicted (intersection) + predicted (union)"
"RCOR2","predicted (union)"
"RCSD1","predicted (union)"
"RDH10","predicted (union)"
"RDH11","predicted (intersection) + predicted (union)"
"RDH13","predicted (intersection) + predicted (union)"
"RDH16","predicted (intersection) + predicted (union)"
"RDX","predicted (intersection) + predicted (union)"
"REC114","predicted (union)"
"RECQL","predicted (intersection) + predicted (union)"
"REEP3","predicted (union)"
"REEP5","predicted (intersection) + predicted (union)"
"REG4","predicted (intersection) + predicted (union)"
"REL","predicted (union)"
"RELCH","predicted (intersection) + predicted (union)"
"RELL1","predicted (union)"
"RELN","predicted (union)"
"RELT","predicted (intersection) + predicted (union)"
"REPIN1","predicted (union)"
"REPS1","predicted (union)"
"REPS2","predicted (union)"
"RERG","predicted (union)"
"RESF1","predicted (intersection) + predicted (union)"
"REST","predicted (intersection) + predicted (union)"
"RET","predicted (union)"
"RETREG1","predicted (intersection) + predicted (union)"
"RETREG2","predicted (intersection) + predicted (union)"
"REV1","predicted (union)"
"REXO5","predicted (intersection) + predicted (union)"
"RFC1","predicted (union)"
"RFK","predicted (union)"
"RFPL4B","predicted (union)"
"RFTN2","predicted (union)"
"RFWD3","predicted (intersection) + predicted (union)"
"RFX3","predicted (intersection) + predicted (union)"
"RFX5","predicted (union)"
"RFX6","predicted (union)"
"RGL1","predicted (union)"
"RGMB","predicted (union)"
"RGP1","predicted (union)"
"RGS1","predicted (intersection) + predicted (union)"
"RGS18","predicted (union)"
"RGS19","predicted (union)"
"RGS4","predicted (union)"
"RGS5","predicted (intersection) + predicted (union)"
"RGS6","predicted (union)"
"RGS7BP","predicted (union)"
"RGS9","predicted (intersection) + predicted (union)"
"RGS9BP","predicted (union)"
"RHBDD1","predicted (intersection) + predicted (union)"
"RHBDL2","predicted (union)"
"RHBDL3","predicted (intersection) + predicted (union)"
"RHEB","predicted (union)"
"RHOA","predicted (intersection) + predicted (union)"
"RHOBTB1","predicted (union)"
"RHOBTB2","predicted (intersection) + predicted (union)"
"RHOBTB3","predicted (union)"
"RHOU","predicted (intersection) + predicted (union)"
"RHOV","predicted (union)"
"RHPN2","predicted (union)"
"RIBC1","predicted (intersection) + predicted (union)"
"RIC1","predicted (union)"
"RIC8B","predicted (union)"
"RICTOR","predicted (intersection) + predicted (union)"
"RIDA","predicted (union)"
"RILPL2","predicted (union)"
"RIMBP2","predicted (intersection) + predicted (union)"
"RIMKLA","predicted (intersection) + predicted (union)"
"RIMKLB","predicted (intersection) + predicted (union)"
"RIMS2","predicted (union)"
"RIMS3","predicted (union)"
"RIMS4","predicted (union)"
"RIOK1","predicted (intersection) + predicted (union)"
"RIOK2","predicted (union)"
"RIPK4","predicted (union)"
"RIPOR2","predicted (union)"
"RIT1","predicted (union)"
"RITA1","predicted (union)"
"RLBP1","predicted (union)"
"RLIM","predicted (union)"
"RMDN1","predicted (union)"
"RMDN2","predicted (union)"
"RMND5A","predicted (intersection) + predicted (union)"
"RMND5B","predicted (intersection) + predicted (union)"
"RNASEH1","predicted (intersection) + predicted (union)"
"RNASEH2B","predicted (union)"
"RNASET2","predicted (union)"
"RND3","predicted (intersection) + predicted (union)"
"RNF103","predicted (union)"
"RNF103-CHMP3","experimental (all) + predicted (intersection) + predicted (union)"
"RNF11","predicted (intersection) + predicted (union)"
"RNF111","predicted (union)"
"RNF112","predicted (union)"
"RNF114","predicted (intersection) + predicted (union)"
"RNF121","predicted (union)"
"RNF126","predicted (intersection) + predicted (union)"
"RNF130","predicted (intersection) + predicted (union)"
"RNF138","predicted (union)"
"RNF139","predicted (union)"
"RNF14","predicted (union)"
"RNF141","predicted (union)"
"RNF145","predicted (union)"
"RNF148","predicted (union)"
"RNF149","predicted (union)"
"RNF150","predicted (intersection) + predicted (union)"
"RNF151","predicted (union)"
"RNF152","predicted (intersection) + predicted (union)"
"RNF165","predicted (intersection) + predicted (union)"
"RNF169","predicted (union)"
"RNF170","predicted (intersection) + predicted (union)"
"RNF182","predicted (union)"
"RNF183","predicted (union)"
"RNF185","predicted (intersection) + predicted (union)"
"RNF187","predicted (intersection) + predicted (union)"
"RNF19B","predicted (union)"
"RNF20","predicted (intersection) + predicted (union)"
"RNF212B","predicted (intersection) + predicted (union)"
"RNF213","predicted (intersection) + predicted (union)"
"RNF216","predicted (union)"
"RNF217","predicted (intersection) + predicted (union)"
"RNF219","experimental (all) + predicted (union)"
"RNF24","predicted (union)"
"RNF26","predicted (union)"
"RNF32","predicted (union)"
"RNF38","predicted (union)"
"RNF41","predicted (union)"
"RNF43","predicted (union)"
"RNF6","predicted (union)"
"RNF7","predicted (union)"
"RNF8","experimental (all) + predicted (intersection) + predicted (union)"
"RNFT1","predicted (union)"
